run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.restored_epoch,metrics.logLik,metrics.val_logLik,metrics.stopped_epoch,metrics.train_logLik,params.log_file,params.monitor,params.baseline,params.batch_size,params.epochs,params.learning_rate,params.data_path,params.base_distribution,params.max_queue_size,params.class_weight,params.validation_batch_size,params.opt_amsgrad,params.steps_per_epoch,params.restore_best_weights,params.validation_freq,params.log_level,params.optimizer,params.y_base_units,params.x_layers,params.model_type,params.x_units,params.y_dropout,params.patience,params.shuffle,params.opt_name,params.validation_split,params.initial_epoch,params.sample_weight,params.opt_beta_2,params.fast,params.workers,params.use_multiprocessing,params.seed,params.y_top_units,params.validation_steps,params.opt_decay,params.min_delta,params.opt_beta_1,params.opt_learning_rate,params.opt_epsilon,params.x_dropout,tags.mlflow.source.name,tags.mlflow.log-model.history,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName
dd161391637346a687161c2a85bd31a1,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/dd161391637346a687161c2a85bd31a1/artifacts,2023-05-09 11:46:17.384000+00:00,2023-05-09 11:47:11.368000+00:00,244.0,-4.445178031921387,36.57368469238281,344.0,36.57368469238281,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fe4ffa4de70>,10,1,ModelType.INTER,50,0,100,True,Adam,0.0,0,None,0.999,False,1,False,1,10,None,0.0,0,0.9,0.001,1e-07,0,hp.py,"[{""run_id"": ""dd161391637346a687161c2a85bd31a1"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:47:01.894125"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8787070b269b409793a43e70607b3da3"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,luminous-gnu-171
5a18b7b944084ff5a175bb6ff0008fcf,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/5a18b7b944084ff5a175bb6ff0008fcf/artifacts,2023-05-09 11:46:08.896000+00:00,2023-05-09 11:46:59.660000+00:00,220.0,-36.59996795654297,14.14775276184082,320.0,14.14775276184082,train.log,val_logLik,None,None,10000,0.01,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fab141640a0>,10,1,ModelType.INTER,20,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,3,5,None,0.0,0,0.9,0.01,1e-07,0.1,hp.py,"[{""run_id"": ""5a18b7b944084ff5a175bb6ff0008fcf"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:49.033621"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ec4472a06b404210ba27b9e694f3f508"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,enthused-frog-542
8d9b3801c97c4097a9df316ad6962636,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/8d9b3801c97c4097a9df316ad6962636/artifacts,2023-05-09 11:46:05.979000+00:00,2023-05-09 11:47:12.992000+00:00,398.0,-10.82874584197998,21.71805191040039,498.0,21.71805191040039,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7facb47bf280>,10,1,ModelType.INTER,20,0,100,True,Adam,0.0,0,None,0.999,False,1,False,1,10,None,0.0,0,0.9,0.001,1e-07,0,hp.py,"[{""run_id"": ""8d9b3801c97c4097a9df316ad6962636"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:47:03.569100"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""cd0ef5aadd3640b8a6b1798101daba7c"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,rumbling-panda-936
718b211d05ea49ef9a6030adb1d228b3,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/718b211d05ea49ef9a6030adb1d228b3/artifacts,2023-05-09 11:46:02.331000+00:00,2023-05-09 11:46:38.471000+00:00,98.0,-6.496726036071777,27.373140335083008,198.0,27.373140335083008,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f107a760160>,10,1,ModelType.LS,100,0,100,True,Adam,0.0,0,None,0.999,False,1,False,1,5,None,0.0,0,0.9,0.001,1e-07,0,hp.py,"[{""run_id"": ""718b211d05ea49ef9a6030adb1d228b3"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:27.749420"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e2bc6e1b571543df90acf5133327e504"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,dazzling-finch-262
2254dbe180334f4d909fb897cdc87ba7,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/2254dbe180334f4d909fb897cdc87ba7/artifacts,2023-05-09 11:46:00.085000+00:00,2023-05-09 11:48:46.686000+00:00,1213.0,-2.427809715270996,26.446826934814453,1313.0,26.446826934814453,train.log,val_logLik,None,None,10000,1e-04,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f7af75e4f70>,5,1,ModelType.LS,100,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,3,10,None,0.0,0,0.9,1e-04,1e-07,0.1,hp.py,"[{""run_id"": ""2254dbe180334f4d909fb897cdc87ba7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:48:35.407621"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a350241796a74cd08a09f068510b63e3"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,respected-ox-126
0110f7e1175640f6b5dc5995d8ffff0c,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/0110f7e1175640f6b5dc5995d8ffff0c/artifacts,2023-05-09 11:45:59.365000+00:00,2023-05-09 11:48:22.198000+00:00,1037.0,9.27514934539795,34.80791473388672,1137.0,34.80791473388672,train.log,val_logLik,None,None,10000,1e-04,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fc765c92140>,5,1,ModelType.INTER,50,0,100,True,Adam,0.0,0,None,0.999,False,1,False,3,5,None,0.0,0,0.9,1e-04,1e-07,0,hp.py,"[{""run_id"": ""0110f7e1175640f6b5dc5995d8ffff0c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:48:11.797342"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""78ab6e8c863e4c6a9ef6859fd2b1467f"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,fortunate-cat-603
845bb18c9a6340699c2159d965715055,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/845bb18c9a6340699c2159d965715055/artifacts,2023-05-09 11:45:47.769000+00:00,2023-05-09 11:47:58.773000+00:00,928.0,-9.226375579833984,22.057018280029297,1028.0,22.057018280029297,train.log,val_logLik,None,None,10000,1e-04,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f8b684bd7b0>,10,2,ModelType.LS,50,0,100,True,Adam,0.0,0,None,0.999,False,1,False,3,20,None,0.0,0,0.9,1e-04,1e-07,0,hp.py,"[{""run_id"": ""845bb18c9a6340699c2159d965715055"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:47:47.312010"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""dabec99cc14f4620a258784430f9a968"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,illustrious-fox-532
08a8b60275944ae4998a80fd8406fa4d,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/08a8b60275944ae4998a80fd8406fa4d/artifacts,2023-05-09 11:45:45.503000+00:00,2023-05-09 11:46:41.850000+00:00,221.0,-16.611852645874023,22.75568199157715,321.0,22.75568199157715,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f46cf8c1270>,5,2,ModelType.LS,50,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,1,10,None,0.0,0,0.9,0.001,1e-07,0.1,hp.py,"[{""run_id"": ""08a8b60275944ae4998a80fd8406fa4d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:27.964466"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""2c5835fa0d7f4e8a991682e13f734784"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,polite-kit-993
b7b8e124231b4e7d81f6519e88f47e76,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/b7b8e124231b4e7d81f6519e88f47e76/artifacts,2023-05-09 11:45:38.962000+00:00,2023-05-09 11:47:13.464000+00:00,429.0,-0.6865938901901245,28.191871643066406,529.0,28.191871643066406,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fc2db123040>,5,1,ModelType.INTER,50,0,100,True,Adam,0.0,0,None,0.999,False,1,False,2,20,None,0.0,0,0.9,0.001,1e-07,0,hp.py,"[{""run_id"": ""b7b8e124231b4e7d81f6519e88f47e76"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:41.795797"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""0b579a24f2504bc1aee89c3254e6f5f7"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,unequaled-hare-754
6c5f325c04734c1a9c09d2e0b48c4982,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/6c5f325c04734c1a9c09d2e0b48c4982/artifacts,2023-05-09 11:45:36.115000+00:00,2023-05-09 11:50:00.162000+00:00,2242.0,12.809590339660645,26.592247009277344,2342.0,26.592247009277344,train.log,val_logLik,None,None,10000,1e-04,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fc9f5db6860>,5,1,ModelType.INTER,20,0,100,True,Adam,0.0,0,None,0.999,False,1,False,3,10,None,0.0,0,0.9,1e-04,1e-07,0,hp.py,"[{""run_id"": ""6c5f325c04734c1a9c09d2e0b48c4982"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:49:51.038929"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""caf2f0f2c09f41fc9c04b2c8b3d46948"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,useful-gnu-104
94459f939f29494280a5755527366ced,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/94459f939f29494280a5755527366ced/artifacts,2023-05-09 11:45:33.669000+00:00,2023-05-09 11:46:08.706000+00:00,75.0,-38.73472595214844,18.840181350708008,175.0,18.840181350708008,train.log,val_logLik,None,None,10000,0.01,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7faaf0723280>,10,1,ModelType.LS,20,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,3,5,None,0.0,0,0.9,0.01,1e-07,0.1,hp.py,"[{""run_id"": ""94459f939f29494280a5755527366ced"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:45:57.692906"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""0788201175044593b1377600d247d21d"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,dazzling-calf-711
90ee6930a6f14ad8bd2795b5c7c578c5,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/90ee6930a6f14ad8bd2795b5c7c578c5/artifacts,2023-05-09 11:45:33.335000+00:00,2023-05-09 11:46:26.967000+00:00,159.0,-47.54391098022461,16.350374221801758,259.0,16.350374221801758,train.log,val_logLik,None,None,10000,0.01,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fac83538550>,10,2,ModelType.INTER,100,0,100,True,Adam,0.0,0,None,0.999,False,1,False,3,5,None,0.0,0,0.9,0.01,1e-07,0,hp.py,"[{""run_id"": ""90ee6930a6f14ad8bd2795b5c7c578c5"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:07.096304"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6459e9282f504f279969539f58408fad"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,orderly-ox-634
1c3ffbf5a0ea43ab880e7043c93a74ba,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/1c3ffbf5a0ea43ab880e7043c93a74ba/artifacts,2023-05-09 11:45:32.415000+00:00,2023-05-09 11:46:17.160000+00:00,177.0,-0.38936877250671387,18.931289672851562,277.0,18.931289672851562,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7fe504649270>,10,1,ModelType.LS,50,0,100,True,Adam,0.0,0,None,0.999,False,1,False,1,10,None,0.0,0,0.9,0.001,1e-07,0,hp.py,"[{""run_id"": ""1c3ffbf5a0ea43ab880e7043c93a74ba"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:06.918134"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""bd0729dd5dca417db4024c1595b16410"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,delicate-auk-977
8a54871e8836486d947fa4e526c0a288,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/8a54871e8836486d947fa4e526c0a288/artifacts,2023-05-09 11:45:32.073000+00:00,2023-05-09 11:46:33.845000+00:00,294.0,-32.590206146240234,14.622735977172852,394.0,14.622735977172852,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f1a966bdba0>,10,1,ModelType.LS,100,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,1,20,None,0.0,0,0.9,0.001,1e-07,0.1,hp.py,"[{""run_id"": ""8a54871e8836486d947fa4e526c0a288"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:21.810794"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""9bece68a4f834d4f859ee2fc5708b541"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,learned-jay-503
518e9cf3c9524c33901d340526681c23,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/518e9cf3c9524c33901d340526681c23/artifacts,2023-05-09 11:45:27.255000+00:00,2023-05-09 11:47:10.031000+00:00,704.0,-37.25933074951172,19.285017013549805,804.0,19.285017013549805,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f1ad7d3e260>,5,1,ModelType.INTER,20,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,1,10,None,0.0,0,0.9,0.001,1e-07,0.1,hp.py,"[{""run_id"": ""518e9cf3c9524c33901d340526681c23"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:59.693899"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""19d87e1f61df40ef9645ab48be88b066"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,merciful-elk-724
7184b35fd74d4482a044ae15d401e792,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/7184b35fd74d4482a044ae15d401e792/artifacts,2023-05-09 11:45:26.390000+00:00,2023-05-09 11:46:02.123000+00:00,99.0,-32.948143005371094,17.381452560424805,199.0,17.381452560424805,train.log,val_logLik,None,None,10000,0.01,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f107aeb06d0>,10,1,ModelType.INTER,100,0,100,True,Adam,0.0,0,None,0.999,False,1,False,1,5,None,0.0,0,0.9,0.01,1e-07,0,hp.py,"[{""run_id"": ""7184b35fd74d4482a044ae15d401e792"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:45:52.078971"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""b06fc037191741dc9509b1d0b3408f1a"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,entertaining-sow-967
f44f385667a840ccba667d725a70e356,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/f44f385667a840ccba667d725a70e356/artifacts,2023-05-09 11:45:26.258000+00:00,2023-05-09 11:46:21.507000+00:00,195.0,-18.70108413696289,15.256778717041016,295.0,15.256778717041016,train.log,val_logLik,None,None,10000,0.01,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f47b810cf40>,5,2,ModelType.INTER,20,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,1,10,None,0.0,0,0.9,0.01,1e-07,0.1,hp.py,"[{""run_id"": ""f44f385667a840ccba667d725a70e356"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:04.110122"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ff48ac40da8d4838b76daba3cfd32c2f"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,masked-sloth-878
d8177f62fae14dba92e52c9d9b65689c,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/d8177f62fae14dba92e52c9d9b65689c/artifacts,2023-05-09 11:45:24.960000+00:00,2023-05-09 11:46:21.026000+00:00,264.0,2.9510152339935303,21.692649841308594,364.0,21.692649841308594,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f0a165cecb0>,5,1,ModelType.LS,100,0,100,True,Adam,0.0,0,None,0.999,False,1,False,2,20,None,0.0,0,0.9,0.001,1e-07,0,hp.py,"[{""run_id"": ""d8177f62fae14dba92e52c9d9b65689c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:10.807276"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""500892ac7c93423593dfea9d88653f71"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,exultant-fawn-21
5619c9c61bde4d968401a17591a3d96e,714766722975430255,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/714766722975430255/5619c9c61bde4d968401a17591a3d96e/artifacts,2023-05-09 11:45:18.144000+00:00,2023-05-09 11:46:16.957000+00:00,275.0,-44.07667541503906,20.717403411865234,375.0,20.717403411865234,train.log,val_logLik,None,None,10000,0.001,forest_fire,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",10,None,None,False,None,True,1,info,<keras.optimizers.legacy.adam.Adam object at 0x7f9b604f2b30>,10,1,ModelType.LS,50,0.1,100,True,Adam,0.0,0,None,0.999,False,1,False,2,10,None,0.0,0,0.9,0.001,1e-07,0.1,hp.py,"[{""run_id"": ""5619c9c61bde4d968401a17591a3d96e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 11:46:05.670105"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""79ccd35ee9aa4973a02a32a8cce513c1"", ""mlflow_version"": ""2.2.2""}]",LOCAL,david,bold-shark-980
