run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_logLik,metrics.val_logLik,metrics.logLik,metrics.restored_epoch,metrics.stopped_epoch,params.steps_per_epoch,params.class_weight,params.workers,params.base_distribution,params.x_layers,params.opt_learning_rate,params.opt_beta_2,params.data_path,params.initial_epoch,params.opt_amsgrad,params.log_file,params.validation_steps,params.log_level,params.min_delta,params.model_type,params.y_top_units,params.opt_epsilon,params.y_base_units,params.use_multiprocessing,params.opt_name,params.x_dropout,params.validation_split,params.y_layers,params.restore_best_weights,params.patience,params.opt_decay,params.y_dropout,params.epochs,params.fast,params.opt_beta_1,params.monitor,params.baseline,params.validation_batch_size,params.seed,params.learning_rate,params.validation_freq,params.x_units,params.batch_size,params.max_queue_size,params.shuffle,params.sample_weight,params.optimizer,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.log-model.history,tags.mlflow.user,tags.mlflow.source.type
6b99ee7ec66a49a6a1d67719b69bbba8,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/6b99ee7ec66a49a6a1d67719b69bbba8/artifacts,2023-05-15 20:24:09.723000+00:00,2023-05-15 20:26:43.654000+00:00,-29.294788360595703,-23.292037963867188,-29.793935775756836,218.0,318.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.01,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,20,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,1,0.01,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f343876b250>,masked-bug-111,hp.py,"[{""run_id"": ""6b99ee7ec66a49a6a1d67719b69bbba8"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:36.382880"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ec980f71791447ca8640459c47762238"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
076b3998635b49f0adb60a93aadcc978,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/076b3998635b49f0adb60a93aadcc978/artifacts,2023-05-15 20:24:08.391000+00:00,2023-05-15 20:25:22.350000+00:00,-29.85370635986328,-20.462373733520508,-27.00688362121582,134.0,234.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,20,1e-07,20,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,2,0.005,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7feb803d5de0>,marvelous-newt-462,hp.py,"[{""run_id"": ""076b3998635b49f0adb60a93aadcc978"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:12.975879"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e928a94ef4aa42d78b953d8176d4b58d"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
4a024df07359405f984bf0cc27cbdba0,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/4a024df07359405f984bf0cc27cbdba0/artifacts,2023-05-15 20:24:02.330000+00:00,2023-05-15 20:25:01.957000+00:00,10.49876880645752,5.8669328689575195,13.727158546447754,7.0,107.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,100,False,Adam,0.5,0.0,10,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,1,0.005,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f9b081992a0>,learned-penguin-405,hp.py,"[{""run_id"": ""4a024df07359405f984bf0cc27cbdba0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:24:51.157161"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""7e3dcaacb6744fb0a60bc1a9a887ca0b"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
9d95dd50bc284b08a9f2d75d95214886,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/9d95dd50bc284b08a9f2d75d95214886/artifacts,2023-05-15 20:23:57.546000+00:00,2023-05-15 20:25:41.082000+00:00,-26.726194381713867,-22.95158576965332,-24.281444549560547,324.0,424.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,5,1e-07,50,False,Adam,0,0.0,2,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,3,0.005,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7fa58047f250>,able-boar-743,hp.py,"[{""run_id"": ""9d95dd50bc284b08a9f2d75d95214886"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:33.122167"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""2e39917062894f76b5bb0ba3fe7d9efd"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
059ae24254974e1c9b8f79ef82eadc02,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/059ae24254974e1c9b8f79ef82eadc02/artifacts,2023-05-15 20:23:53.694000+00:00,2023-05-15 20:26:45.540000+00:00,-24.22111701965332,-22.2031192779541,-24.3692684173584,750.0,850.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.001,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,5,1e-07,20,False,Adam,0,0.0,2,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,2,0.001,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f0b202658a0>,secretive-crow-190,hp.py,"[{""run_id"": ""059ae24254974e1c9b8f79ef82eadc02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:26:37.420786"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""fee0d56a024b41798a9c632ad7422c70"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
097d354d411b40d5bac39704f84241a7,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/097d354d411b40d5bac39704f84241a7/artifacts,2023-05-15 20:23:46.966000+00:00,2023-05-15 20:29:11.566000+00:00,-20.545169830322266,-14.171878814697266,-14.390501022338867,1264.0,1364.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.001,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,20,1e-07,100,False,Adam,0.5,0.0,2,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,1,0.001,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7fcca070b280>,lyrical-sheep-776,hp.py,"[{""run_id"": ""097d354d411b40d5bac39704f84241a7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:29:04.515813"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""68a5d7aae58a47e1bb57aa652f82d4fd"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
d85a56b67996433facc944c9a3b058ff,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/d85a56b67996433facc944c9a3b058ff/artifacts,2023-05-15 20:23:43.931000+00:00,2023-05-15 20:24:58.138000+00:00,-17.537321090698242,-17.71933937072754,-19.941272735595703,153.0,253.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,5,1e-07,100,False,Adam,0.5,0.0,2,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,2,0.005,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7fd4cc7ce200>,adventurous-bird-730,hp.py,"[{""run_id"": ""d85a56b67996433facc944c9a3b058ff"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:24:50.956506"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""7e88471effef4c619b39e630ab9add24"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
428f7f7d5f6a40308e34ec587fe3ce4c,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/428f7f7d5f6a40308e34ec587fe3ce4c/artifacts,2023-05-15 20:23:42.587000+00:00,2023-05-15 20:25:16.573000+00:00,-39.18756866455078,-26.522369384765625,-35.036346435546875,192.0,292.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.01,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,5,1e-07,20,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,3,0.01,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f390c35f880>,glamorous-cow-210,hp.py,"[{""run_id"": ""428f7f7d5f6a40308e34ec587fe3ce4c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:03.055429"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""179ed8f20a0044d3bf3548c20ec8ecc7"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
e4e2b5c83bc7463696fc8d51ce6c42d0,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/e4e2b5c83bc7463696fc8d51ce6c42d0/artifacts,2023-05-15 20:23:40.482000+00:00,2023-05-15 20:26:34.836000+00:00,-34.00711441040039,-22.840478897094727,-32.17040252685547,434.0,534.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.01,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,100,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,3,0.01,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f93c47e3ac0>,casual-midge-640,hp.py,"[{""run_id"": ""e4e2b5c83bc7463696fc8d51ce6c42d0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:26:25.583782"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""c2f037ba4f2b4c0da0b57a326e1c775d"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
d4b161a7181b408eb70a3a1c2e36439b,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/d4b161a7181b408eb70a3a1c2e36439b/artifacts,2023-05-15 20:23:37.518000+00:00,2023-05-15 20:24:28.045000+00:00,11.529067039489746,8.005367279052734,4.784720420837402,5.0,105.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.001,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,20,False,Adam,0.5,0.0,2,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,2,0.001,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f1e642921a0>,treasured-slug-960,hp.py,"[{""run_id"": ""d4b161a7181b408eb70a3a1c2e36439b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:24:06.195254"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3e005f179b7944e2af9ab715d2fd739b"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
3c997f078afb41babc9ff44db9106e8e,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/3c997f078afb41babc9ff44db9106e8e/artifacts,2023-05-15 20:23:36.731000+00:00,2023-05-15 20:28:01.673000+00:00,-22.75937271118164,-10.300542831420898,-19.100000381469727,1022.0,1122.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.001,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,20,1e-07,20,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,2,0.001,1,20,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f131c6600a0>,resilient-snail-859,hp.py,"[{""run_id"": ""3c997f078afb41babc9ff44db9106e8e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:27:52.383795"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""568b9002e0a54b88bbfe4fc717d4f523"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
3f57e58c36704a51b60a7e15ef4f4724,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/3f57e58c36704a51b60a7e15ef4f4724/artifacts,2023-05-15 20:23:36.605000+00:00,2023-05-15 20:24:40.073000+00:00,-34.462093353271484,-24.612346649169922,-28.857398986816406,117.0,217.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.01,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,100,False,Adam,0,0.0,2,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,2,0.01,1,50,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7fe388512da0>,persistent-crow-831,hp.py,"[{""run_id"": ""3f57e58c36704a51b60a7e15ef4f4724"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:24:32.109103"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""fef2b9bf2c1642b3b10176115c798204"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
51674025dd4a43d9966d94b9c1004b73,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/51674025dd4a43d9966d94b9c1004b73/artifacts,2023-05-15 20:23:16.939000+00:00,2023-05-15 20:25:41.206000+00:00,-25.06256866455078,-21.90648651123047,-22.395221710205078,432.0,532.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,50,False,Adam,0.5,0.0,2,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,2,0.005,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7efc0c576440>,bustling-skink-451,hp.py,"[{""run_id"": ""51674025dd4a43d9966d94b9c1004b73"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:33.974759"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""2f465441840245c8a40e12d2de3fe262"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
03aa2848249646708807fe291cd655a2,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/03aa2848249646708807fe291cd655a2/artifacts,2023-05-15 20:23:16.733000+00:00,2023-05-15 20:25:14.049000+00:00,-21.363611221313477,-17.592113494873047,-24.87332534790039,318.0,418.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.001,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,100,False,Adam,0.5,0.0,2,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,3,0.001,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7fb9781e1ab0>,thoughtful-fox-494,hp.py,"[{""run_id"": ""03aa2848249646708807fe291cd655a2"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:05.208721"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""1c98c0784fc2475a9430c17d16485973"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
6be14c9c906d4dbc96b3a1115a65bf80,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/6be14c9c906d4dbc96b3a1115a65bf80/artifacts,2023-05-15 20:23:10.747000+00:00,2023-05-15 20:25:22.589000+00:00,-18.17845916748047,-12.037245750427246,-14.950362205505371,262.0,362.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.01,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,20,1e-07,100,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,2,0.01,1,20,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f48805c1600>,gregarious-bass-829,hp.py,"[{""run_id"": ""6be14c9c906d4dbc96b3a1115a65bf80"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:12.959332"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""5928136faf9146ab9a18f484d9b418eb"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
1d39a226a24d4c499b8712a08f6fd43d,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/1d39a226a24d4c499b8712a08f6fd43d/artifacts,2023-05-15 20:23:05.077000+00:00,2023-05-15 20:24:58.698000+00:00,-13.656505584716797,-11.2310791015625,4.884954929351807,278.0,378.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,20,1e-07,100,False,Adam,0.5,0.0,2,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,3,0.005,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f18bc544040>,crawling-snake-782,hp.py,"[{""run_id"": ""1d39a226a24d4c499b8712a08f6fd43d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:24:50.321955"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""bc626ce57d664fa39563d390dc7c29f6"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
c648c3702ecc48f79f3dfd24113875ea,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/c648c3702ecc48f79f3dfd24113875ea/artifacts,2023-05-15 20:23:04.282000+00:00,2023-05-15 20:25:37.321000+00:00,-32.610206604003906,-23.833393096923828,-29.336185455322266,361.0,461.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,20,1e-07,50,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,1,0.005,1,20,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f837419e260>,whimsical-dove-575,hp.py,"[{""run_id"": ""c648c3702ecc48f79f3dfd24113875ea"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:10.155159"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8218a9dc9524430b96ea7012a89311b0"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
7ee68f1847364d639748879ce2fbc9b0,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/7ee68f1847364d639748879ce2fbc9b0/artifacts,2023-05-15 20:23:00.865000+00:00,2023-05-15 20:25:38.081000+00:00,6.111320495605469,3.745047092437744,24.29236602783203,252.0,352.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1,0.005,0.999,energy,0,False,train.log,None,info,0,ModelType.LS,20,1e-07,20,False,Adam,0.5,0.0,10,True,100,0.0,0.5,10000,False,0.9,val_logLik,None,None,2,0.005,1,20,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f0068247280>,rogue-fly-879,hp.py,"[{""run_id"": ""7ee68f1847364d639748879ce2fbc9b0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:24:30.502308"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""dc03b2cdd51449b78a4dbcaf6d835144"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
b4ffba4acdfe4adea353ea97852950be,369702589747707244,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/369702589747707244/b4ffba4acdfe4adea353ea97852950be/artifacts,2023-05-15 20:22:57.655000+00:00,2023-05-15 20:26:30.673000+00:00,-32.437564849853516,-20.14313316345215,-10.232078552246094,392.0,492.0,None,None,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",2,0.01,0.999,energy,0,False,train.log,None,info,0,ModelType.INTER,5,1e-07,100,False,Adam,0,0.0,10,True,100,0.0,0,10000,False,0.9,val_logLik,None,None,3,0.01,1,100,None,10,True,None,<keras.optimizers.legacy.adam.Adam object at 0x7f9a504132e0>,ambitious-grub-474,hp.py,"[{""run_id"": ""b4ffba4acdfe4adea353ea97852950be"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 20:25:40.942144"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8b3a3a1dc56949e3bf52331c33da61ac"", ""mlflow_version"": ""2.2.2""}]",daniel,LOCAL
