run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_logLik,metrics.stopped_epoch,metrics.logLik,metrics.restored_epoch,metrics.train_logLik,params.monitor,params.opt_epsilon,params.x_units,params.steps_per_epoch,params.restore_best_weights,params.workers,params.model_type,params.base_distribution,params.validation_batch_size,params.x_dropout,params.validation_steps,params.shuffle,params.learning_rate,params.data_path,params.use_multiprocessing,params.fast,params.sample_weight,params.baseline,params.epochs,params.validation_split,params.y_dropout,params.seed,params.y_layers,params.validation_freq,params.initial_epoch,params.y_base_units,params.opt_beta_1,params.batch_size,params.class_weight,params.patience,params.y_top_units,params.opt_amsgrad,params.optimizer,params.opt_beta_2,params.min_delta,params.opt_decay,params.opt_name,params.log_level,params.max_queue_size,params.opt_learning_rate,params.x_layers,params.log_file,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.log-model.history,tags.mlflow.user,tags.mlflow.runName
b46c83ee6e7e4728b852d818a169ca69,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/b46c83ee6e7e4728b852d818a169ca69/artifacts,2023-05-15 22:37:13.974000+00:00,2023-05-15 22:38:03.074000+00:00,24.51915168762207,157.0,17.442312240600586,57.0,22.291337966918945,val_logLik,1e-07,100,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,1,2,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fddd82642e0>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""b46c83ee6e7e4728b852d818a169ca69"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:55.389398"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""0d1701beef7048a5801ffc0f51b23259"", ""mlflow_version"": ""2.2.2""}]",daniel,blushing-crow-475
f7fee16ac4d84abc8c3a330f734e2287,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/f7fee16ac4d84abc8c3a330f734e2287/artifacts,2023-05-15 22:37:03.088000+00:00,2023-05-15 22:38:32.250000+00:00,28.436580657958984,186.0,17.029293060302734,86.0,26.603609085083008,val_logLik,1e-07,20,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,1,2,1,0,100,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fbca47ccf10>,0.999,0,0.0,Adam,info,10,0.005,1,train.log,hp.py,LOCAL,"[{""run_id"": ""f7fee16ac4d84abc8c3a330f734e2287"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:48.760345"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""38ffde47e1354b199a1cc6d8a076ded2"", ""mlflow_version"": ""2.2.2""}]",daniel,debonair-calf-160
a66e89e51697403f9f4af7cb0c501a21,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/a66e89e51697403f9f4af7cb0c501a21/artifacts,2023-05-15 22:37:02.842000+00:00,2023-05-15 22:37:52.548000+00:00,25.81317138671875,138.0,10.086323738098145,38.0,24.082117080688477,val_logLik,1e-07,20,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,2,2,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f14683b6ef0>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""a66e89e51697403f9f4af7cb0c501a21"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:34.245647"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3f77c21722584c22ace663bae02ec091"", ""mlflow_version"": ""2.2.2""}]",daniel,welcoming-goose-525
979083729e38421588d9139bda572be2,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/979083729e38421588d9139bda572be2/artifacts,2023-05-15 22:37:01.381000+00:00,2023-05-15 22:37:51.568000+00:00,35.7669677734375,103.0,23.03594970703125,3.0,26.055566787719727,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.001,fish,False,False,None,None,10000,0.0,0.5,3,2,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f2d4c3a4880>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""979083729e38421588d9139bda572be2"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:31.770547"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""db770eda6a2a446889560bb443d8eb1e"", ""mlflow_version"": ""2.2.2""}]",daniel,unleashed-boar-729
4b9624e34a4c4be2a5e33cf6dfa39750,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/4b9624e34a4c4be2a5e33cf6dfa39750/artifacts,2023-05-15 22:37:00.196000+00:00,2023-05-15 22:38:15.626000+00:00,26.225446701049805,248.0,23.45284080505371,148.0,25.150033950805664,val_logLik,1e-07,100,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,1,2,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f7524459180>,0.999,0,0.0,Adam,info,10,0.01,1,train.log,hp.py,LOCAL,"[{""run_id"": ""4b9624e34a4c4be2a5e33cf6dfa39750"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:38:06.882678"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""9223ad25774d42bea51178fa3e3f47e2"", ""mlflow_version"": ""2.2.2""}]",daniel,inquisitive-newt-828
6dddabb47edf4741bc583bc03ed2adf6,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/6dddabb47edf4741bc583bc03ed2adf6/artifacts,2023-05-15 22:36:48.804000+00:00,2023-05-15 22:39:20.337000+00:00,22.289688110351562,531.0,14.30945873260498,431.0,18.257734298706055,val_logLik,1e-07,50,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,2,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fcdac7d6d40>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""6dddabb47edf4741bc583bc03ed2adf6"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:39:05.862256"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a6c68d08670740d38e3518238756a816"", ""mlflow_version"": ""2.2.2""}]",daniel,nebulous-wasp-110
98ee4545ecc94ccdb75d0ad7c271c193,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/98ee4545ecc94ccdb75d0ad7c271c193/artifacts,2023-05-15 22:36:47.068000+00:00,2023-05-15 22:37:37.035000+00:00,26.774038314819336,126.0,18.258039474487305,26.0,21.55866241455078,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,2,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fa00c498a30>,0.999,0,0.0,Adam,info,10,0.01,1,train.log,hp.py,LOCAL,"[{""run_id"": ""98ee4545ecc94ccdb75d0ad7c271c193"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:23.255281"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""9359d0c68a774b2f9ab491f8abe75dbe"", ""mlflow_version"": ""2.2.2""}]",daniel,powerful-hound-21
2604f7eda4334f629449170cd484b87f,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/2604f7eda4334f629449170cd484b87f/artifacts,2023-05-15 22:36:46.188000+00:00,2023-05-15 22:39:21.797000+00:00,24.0568904876709,273.0,17.84581184387207,173.0,26.35665512084961,val_logLik,1e-07,50,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.005,fish,False,False,None,None,10000,0.0,0.5,3,10,1,0,100,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f3cf429d480>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""2604f7eda4334f629449170cd484b87f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:38:47.037191"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e0891c9ccb784adca2ddda65521af67b"", ""mlflow_version"": ""2.2.2""}]",daniel,gregarious-stoat-696
363937a62eab498d8880e9ef3d15099d,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/363937a62eab498d8880e9ef3d15099d/artifacts,2023-05-15 22:36:43.504000+00:00,2023-05-15 22:37:39.243000+00:00,28.961498260498047,140.0,18.363489151000977,40.0,27.523500442504883,val_logLik,1e-07,100,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,2,10,1,0,50,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7fc54c3d89a0>,0.999,0,0.0,Adam,info,10,0.005,1,train.log,hp.py,LOCAL,"[{""run_id"": ""363937a62eab498d8880e9ef3d15099d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:30.534401"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""7822e454ccaf402399630c6882b13f0a"", ""mlflow_version"": ""2.2.2""}]",daniel,angry-carp-363
d1a9094f98cf4d95ab6d950e9cb90ed3,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/d1a9094f98cf4d95ab6d950e9cb90ed3/artifacts,2023-05-15 22:36:41.465000+00:00,2023-05-15 22:38:01.292000+00:00,24.002016067504883,278.0,12.058868408203125,178.0,24.175003051757812,val_logLik,1e-07,20,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,3,2,1,0,50,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fc3744cd5a0>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""d1a9094f98cf4d95ab6d950e9cb90ed3"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:54.214258"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""370b51c53d494d49a28b765c84fa7713"", ""mlflow_version"": ""2.2.2""}]",daniel,nosy-crab-964
6d3fafb8cac64e0f84f13eb37991c92c,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/6d3fafb8cac64e0f84f13eb37991c92c/artifacts,2023-05-15 22:36:40.792000+00:00,2023-05-15 22:37:53.107000+00:00,25.287595748901367,248.0,8.534802436828613,148.0,19.933496475219727,val_logLik,1e-07,50,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.005,fish,False,False,None,None,10000,0.0,0.5,3,2,1,0,20,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f0464630760>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""6d3fafb8cac64e0f84f13eb37991c92c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:45.378500"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a7f82fb9e6cf422db23990e6104a5817"", ""mlflow_version"": ""2.2.2""}]",daniel,resilient-bug-123
04d485bc7d3b4a24bc3a01f2de233322,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/04d485bc7d3b4a24bc3a01f2de233322/artifacts,2023-05-15 22:36:39.268000+00:00,2023-05-15 22:38:10.376000+00:00,23.844844818115234,208.0,8.841440200805664,108.0,22.22337532043457,val_logLik,1e-07,100,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.01,fish,False,False,None,None,10000,0.0,0,3,2,1,0,20,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fbbac3daa70>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""04d485bc7d3b4a24bc3a01f2de233322"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:32.678165"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""926ecea2fa2642cab8a48f210c918ffd"", ""mlflow_version"": ""2.2.2""}]",daniel,bouncy-midge-879
5b173ed3da264bb1bc7949f9c3898408,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/5b173ed3da264bb1bc7949f9c3898408/artifacts,2023-05-15 22:36:37.003000+00:00,2023-05-15 22:39:13.029000+00:00,30.21198844909668,478.0,22.272743225097656,378.0,24.075651168823242,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.001,fish,False,False,None,None,10000,0.0,0.5,1,10,1,0,20,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fa2d84d7c70>,0.999,0,0.0,Adam,info,10,0.001,2,train.log,hp.py,LOCAL,"[{""run_id"": ""5b173ed3da264bb1bc7949f9c3898408"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:38:52.926382"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""82599cdb5101402983a3d5f7d16e3f2a"", ""mlflow_version"": ""2.2.2""}]",daniel,gentle-kite-836
4d9611d1ba7049c3933d7e5d91d85daf,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/4d9611d1ba7049c3933d7e5d91d85daf/artifacts,2023-05-15 22:36:36.919000+00:00,2023-05-15 22:38:09.972000+00:00,24.608346939086914,183.0,17.576887130737305,83.0,27.801515579223633,val_logLik,1e-07,100,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,10,1,0,100,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f9740599bd0>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""4d9611d1ba7049c3933d7e5d91d85daf"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:58.344891"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e8383f4d565946a88f6fe6c43e30266f"", ""mlflow_version"": ""2.2.2""}]",daniel,funny-crow-791
ed13ce22980845759bcfcc0ed23cdcc5,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/ed13ce22980845759bcfcc0ed23cdcc5/artifacts,2023-05-15 22:36:32.991000+00:00,2023-05-15 22:37:02.745000+00:00,28.582679748535156,100.0,18.601314544677734,0.0,24.75662612915039,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.005,fish,False,False,None,None,10000,0.0,0,2,2,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f13a021c6a0>,0.999,0,0.0,Adam,info,10,0.005,2,train.log,hp.py,LOCAL,"[{""run_id"": ""ed13ce22980845759bcfcc0ed23cdcc5"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:36:55.171187"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""85b02f7ac7ca4f48a08e55e6aa128b66"", ""mlflow_version"": ""2.2.2""}]",daniel,whimsical-shoat-189
f6b8cf886b794282828f3130b16b0cd7,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/f6b8cf886b794282828f3130b16b0cd7/artifacts,2023-05-15 22:36:28.058000+00:00,2023-05-15 22:37:59.936000+00:00,24.977571487426758,222.0,12.342544555664062,122.0,21.354509353637695,val_logLik,1e-07,100,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.01,fish,False,False,None,None,10000,0.0,0.5,2,2,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f508c1fc4f0>,0.999,0,0.0,Adam,info,10,0.01,2,train.log,hp.py,LOCAL,"[{""run_id"": ""f6b8cf886b794282828f3130b16b0cd7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:22.876853"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""fd05fc906dff4057bfbb9248f859bacb"", ""mlflow_version"": ""2.2.2""}]",daniel,fearless-fish-573
cb95a9ec748a40a9980fad91a3ba9dc0,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/cb95a9ec748a40a9980fad91a3ba9dc0/artifacts,2023-05-15 22:36:27.689000+00:00,2023-05-15 22:39:03.363000+00:00,26.25815773010254,242.0,13.273422241210938,142.0,19.711999893188477,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0.5,None,True,0.005,fish,False,False,None,None,10000,0.0,0.5,1,10,1,0,50,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7fc87c644340>,0.999,0,0.0,Adam,info,10,0.005,1,train.log,hp.py,LOCAL,"[{""run_id"": ""cb95a9ec748a40a9980fad91a3ba9dc0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:59.352533"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""1a239d6532424142a5735eb2a2e6651b"", ""mlflow_version"": ""2.2.2""}]",daniel,shivering-foal-605
2677959604e845a8a34d8519239adeb9,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/2677959604e845a8a34d8519239adeb9/artifacts,2023-05-15 22:36:26.613000+00:00,2023-05-15 22:37:19.091000+00:00,33.50074768066406,107.0,14.808770179748535,7.0,27.001476287841797,val_logLik,1e-07,20,None,True,1,ModelType.LS,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.001,fish,False,False,None,None,10000,0.0,0,2,10,1,0,20,0.9,None,None,100,20,False,<keras.optimizers.legacy.adam.Adam object at 0x7f98d84c6710>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""2677959604e845a8a34d8519239adeb9"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:36:53.793802"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6902468485a140ada6eec11c90ab1dcb"", ""mlflow_version"": ""2.2.2""}]",daniel,glamorous-moth-290
6c2b69a66a40459f8eee5f124453c50b,416372589237406425,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/416372589237406425/6c2b69a66a40459f8eee5f124453c50b/artifacts,2023-05-15 22:36:23.824000+00:00,2023-05-15 22:37:57.052000+00:00,29.282264709472656,174.0,13.589935302734375,74.0,26.889297485351562,val_logLik,1e-07,50,None,True,1,ModelType.INTER,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",None,0,None,True,0.001,fish,False,False,None,None,10000,0.0,0,3,10,1,0,50,0.9,None,None,100,5,False,<keras.optimizers.legacy.adam.Adam object at 0x7f70047c7970>,0.999,0,0.0,Adam,info,10,0.001,1,train.log,hp.py,LOCAL,"[{""run_id"": ""6c2b69a66a40459f8eee5f124453c50b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 22:37:20.688949"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""7ed4751440d14b1fac505fdf871463f0"", ""mlflow_version"": ""2.2.2""}]",daniel,honorable-owl-952
