run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_logLik,metrics.restored_epoch,metrics.logLik,metrics.stopped_epoch,metrics.val_logLik,params.patience,params.opt_epsilon,params.sample_weight,params.epochs,params.opt_amsgrad,params.steps_per_epoch,params.restore_best_weights,params.validation_split,params.initial_epoch,params.log_level,params.x_dropout,params.batch_size,params.validation_batch_size,params.opt_decay,params.data_path,params.opt_learning_rate,params.monitor,params.use_multiprocessing,params.fast,params.base_distribution,params.model_type,params.opt_beta_2,params.validation_freq,params.shuffle,params.validation_steps,params.y_base_units,params.y_top_units,params.opt_name,params.learning_rate,params.optimizer,params.log_file,params.min_delta,params.y_dropout,params.workers,params.x_units,params.x_layers,params.max_queue_size,params.seed,params.class_weight,params.opt_beta_1,params.baseline,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.log-model.history,tags.mlflow.runName
a80f1e89b7be4e6bbb7b93a177c76f06,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/a80f1e89b7be4e6bbb7b93a177c76f06/artifacts,2023-05-09 17:53:41.843000+00:00,2023-05-09 17:56:09.911000+00:00,3.2656960487365723,1607.0,0.49459904432296753,1707.0,3.2656960487365723,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,10,5,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f28123d2440>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""a80f1e89b7be4e6bbb7b93a177c76f06"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:56:03.283264"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""1bedc5c3bd7543bbb914070102d7fb12"", ""mlflow_version"": ""2.2.2""}]",gentle-chimp-62
60db85e0672747d9a3bcb05816bf48cd,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/60db85e0672747d9a3bcb05816bf48cd/artifacts,2023-05-09 17:50:49.635000+00:00,2023-05-09 17:53:41.728000+00:00,6.347293853759766,1903.0,16.553791046142578,2003.0,6.347293853759766,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,10,5,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f28123d2890>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""60db85e0672747d9a3bcb05816bf48cd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:53:34.702828"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3a4ed0aab8c544aeb51d976999a4840a"", ""mlflow_version"": ""2.2.2""}]",popular-skink-761
26f1c6c8995743eb97b0c05d65bb1b87,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/26f1c6c8995743eb97b0c05d65bb1b87/artifacts,2023-05-09 17:50:00.462000+00:00,2023-05-09 17:50:49.516000+00:00,1.9083869457244873,368.0,5.961304187774658,468.0,1.9083869457244873,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.001,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,10,5,Adam,0.001,<keras.optimizers.legacy.adam.Adam object at 0x7f28124f6830>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""26f1c6c8995743eb97b0c05d65bb1b87"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:50:42.804383"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""074052885dab4c26a0429e501ea4d24b"", ""mlflow_version"": ""2.2.2""}]",bright-hound-48
85b093f99d5a4463a9f5eaaa299e43ec,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/85b093f99d5a4463a9f5eaaa299e43ec/artifacts,2023-05-09 17:49:12.140000+00:00,2023-05-09 17:49:59.666000+00:00,4.965123653411865,376.0,11.879315376281738,476.0,4.965123653411865,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.001,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,10,5,Adam,0.001,<keras.optimizers.legacy.adam.Adam object at 0x7f290c526020>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""85b093f99d5a4463a9f5eaaa299e43ec"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:49:52.563558"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""d76db7935bf04670a58651ae8b5d617f"", ""mlflow_version"": ""2.2.2""}]",shivering-mole-947
2c021f7b36544d45957a8574f0c77bfc,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/2c021f7b36544d45957a8574f0c77bfc/artifacts,2023-05-09 17:48:41.832000+00:00,2023-05-09 17:49:12.020000+00:00,0.722598671913147,158.0,19.209476470947266,258.0,0.722598671913147,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.01,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,10,5,Adam,0.01,<keras.optimizers.legacy.adam.Adam object at 0x7f27efb990f0>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""2c021f7b36544d45957a8574f0c77bfc"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:49:05.270621"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a8f1f76ed85e415987c9384d8d8e3262"", ""mlflow_version"": ""2.2.2""}]",adorable-turtle-970
f643df2d855040d8a9a4cff897bccb06,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/f643df2d855040d8a9a4cff897bccb06/artifacts,2023-05-09 17:48:08.888000+00:00,2023-05-09 17:48:41.678000+00:00,1.2487832307815552,165.0,7.134337425231934,265.0,1.2487832307815552,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.01,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,10,5,Adam,0.01,<keras.optimizers.legacy.adam.Adam object at 0x7f27efb99ae0>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""f643df2d855040d8a9a4cff897bccb06"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:48:34.411147"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6c26f6651a6d4166922ef05a5293b344"", ""mlflow_version"": ""2.2.2""}]",learned-koi-373
d09c78943a244a4f97a9b3d79c91a517,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/d09c78943a244a4f97a9b3d79c91a517/artifacts,2023-05-09 17:45:18.585000+00:00,2023-05-09 17:48:08.763000+00:00,3.947965621948242,2014.0,23.7464656829834,2114.0,3.947965621948242,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,5,20,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f27eff4b910>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""d09c78943a244a4f97a9b3d79c91a517"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:48:02.298409"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""79a0f9971ae34705afdb3c5e0933778d"", ""mlflow_version"": ""2.2.2""}]",amusing-finch-19
2d3a5c904f2a4549ade3ec361fcfaedd,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/2d3a5c904f2a4549ade3ec361fcfaedd/artifacts,2023-05-09 17:45:15.952000+00:00,2023-05-09 17:47:08.358000+00:00,0.7734508514404297,1280.0,11.435247421264648,1380.0,0.7734508514404297,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,5,10,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f604310f670>,train.log,0,0.1,1,50,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""2d3a5c904f2a4549ade3ec361fcfaedd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:47:00.583791"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""b64f0c55470f416cb1a0a2b21e9fa918"", ""mlflow_version"": ""2.2.2""}]",debonair-cat-685
7e759d9673ae4c5286d091cb6ba93fd1,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/7e759d9673ae4c5286d091cb6ba93fd1/artifacts,2023-05-09 17:44:49.529000+00:00,2023-05-09 17:46:14.481000+00:00,5.075789451599121,912.0,13.457845687866211,1012.0,5.075789451599121,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,10,20,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7fd69f8978e0>,train.log,0,0.1,1,100,1,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""7e759d9673ae4c5286d091cb6ba93fd1"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:46:06.468245"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""dee49f8aade14d0aa5b8413eef2ca91b"", ""mlflow_version"": ""2.2.2""}]",bedecked-bass-41
b44abaa4cebc44a39848eca31b2d4efd,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/b44abaa4cebc44a39848eca31b2d4efd/artifacts,2023-05-09 17:43:42.090000+00:00,2023-05-09 17:45:47.123000+00:00,1.516751766204834,1391.0,14.0977783203125,1491.0,1.516751766204834,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,5,10,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f73a4333070>,train.log,0,0.1,1,100,2,10,2,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""b44abaa4cebc44a39848eca31b2d4efd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:45:38.907372"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4fa3b37997944a66b0692a4e3c31985d"", ""mlflow_version"": ""2.2.2""}]",merciful-fly-388
ab68e044c0134e1ab4d130ed99b3ea97,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/ab68e044c0134e1ab4d130ed99b3ea97/artifacts,2023-05-09 17:43:11.763000+00:00,2023-05-09 17:44:43.545000+00:00,6.973272800445557,890.0,13.858680725097656,990.0,6.973272800445557,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,5,10,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f503db70430>,train.log,0,0.1,1,50,1,10,1,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""ab68e044c0134e1ab4d130ed99b3ea97"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:44:35.631247"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""1ffd6b65b7144ae1afd4d3f867233784"", ""mlflow_version"": ""2.2.2""}]",defiant-asp-132
71d046c56cbf43dc8fa94c919acd334c,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/71d046c56cbf43dc8fa94c919acd334c/artifacts,2023-05-09 17:42:57.380000+00:00,2023-05-09 17:44:49.357000+00:00,6.24569034576416,1179.0,6.491222381591797,1279.0,6.24569034576416,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,10,20,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7fd69f082320>,train.log,0,0.1,1,100,1,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""71d046c56cbf43dc8fa94c919acd334c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:44:40.526138"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""9e29d6c807e340478b79a92ee3a43d17"", ""mlflow_version"": ""2.2.2""}]",unequaled-trout-920
00936a364d214be9a01cface8b865c0d,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/00936a364d214be9a01cface8b865c0d/artifacts,2023-05-09 17:42:15.337000+00:00,2023-05-09 17:42:57.224000+00:00,5.042116641998291,304.0,9.1499662399292,404.0,5.042116641998291,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.001,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,10,20,Adam,0.001,<keras.optimizers.legacy.adam.Adam object at 0x7fd6a4c122c0>,train.log,0,0.1,1,100,1,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""00936a364d214be9a01cface8b865c0d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:42:48.189338"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""c83527410a66411698b60be379c92b40"", ""mlflow_version"": ""2.2.2""}]",puzzled-foal-460
1ea9e00be43b4c628bf17592d09c620c,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/1ea9e00be43b4c628bf17592d09c620c/artifacts,2023-05-09 17:42:05.465000+00:00,2023-05-09 17:45:15.795000+00:00,4.217559337615967,2148.0,18.997507095336914,2248.0,4.217559337615967,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,5,10,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f6043280ac0>,train.log,0,0.1,1,50,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""1ea9e00be43b4c628bf17592d09c620c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:45:06.641584"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""c4d39ff0d2d14a3f9c83eebe3b6699b2"", ""mlflow_version"": ""2.2.2""}]",classy-yak-914
2fd79b80cae84e459b050ce689b8ef23,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/2fd79b80cae84e459b050ce689b8ef23/artifacts,2023-05-09 17:41:40.314000+00:00,2023-05-09 17:43:41.923000+00:00,4.480047702789307,1207.0,13.965834617614746,1307.0,4.480047702789307,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,5,10,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f73967d83d0>,train.log,0,0.1,1,100,2,10,2,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""2fd79b80cae84e459b050ce689b8ef23"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:43:32.303957"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""817ee293cc3e4e0ba4a2be5b8fdca809"", ""mlflow_version"": ""2.2.2""}]",resilient-pig-337
e6598508901b44618724e9162f2d102a,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/e6598508901b44618724e9162f2d102a/artifacts,2023-05-09 17:41:20.361000+00:00,2023-05-09 17:43:52.579000+00:00,3.3025407791137695,1599.0,11.769811630249023,1699.0,3.3025407791137695,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,10,20,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f95085453f0>,train.log,0,0.1,1,20,2,10,2,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""e6598508901b44618724e9162f2d102a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:43:43.624756"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3b8f8ad00cc2439c81c0fb660c132cfc"", ""mlflow_version"": ""2.2.2""}]",hilarious-lynx-962
685947890fbe4c7390407cb0a92f7888,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/685947890fbe4c7390407cb0a92f7888/artifacts,2023-05-09 17:41:11.381000+00:00,2023-05-09 17:45:18.422000+00:00,6.1452484130859375,3012.0,13.143045425415039,3112.0,6.1452484130859375,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,1e-04,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,5,20,Adam,1e-04,<keras.optimizers.legacy.adam.Adam object at 0x7f28110a5db0>,train.log,0,0.1,1,20,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""685947890fbe4c7390407cb0a92f7888"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:45:09.243616"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""953586d97c5b4c28a8455bbb6bd7d06b"", ""mlflow_version"": ""2.2.2""}]",bittersweet-shad-759
1d639b13e9704760a994915633b33aa0,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/1d639b13e9704760a994915633b33aa0/artifacts,2023-05-09 17:41:00.222000+00:00,2023-05-09 17:42:15.165000+00:00,4.84691047668457,728.0,11.4971284866333,828.0,4.84691047668457,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.001,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.LS,0.999,1,True,None,10,20,Adam,0.001,<keras.optimizers.legacy.adam.Adam object at 0x7fd69fd4cdf0>,train.log,0,0.1,1,100,1,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""1d639b13e9704760a994915633b33aa0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:42:06.091409"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6f24c73673554f8ebca4b3dfb4cc8173"", ""mlflow_version"": ""2.2.2""}]",marvelous-sponge-3
2ebe53d910584855957dcee8eae8fbce,627665463722477363,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/627665463722477363/2ebe53d910584855957dcee8eae8fbce/artifacts,2023-05-09 17:40:56.727000+00:00,2023-05-09 17:42:05.309000+00:00,-2.005242347717285,631.0,4.422893524169922,731.0,-2.005242347717285,100,1e-07,None,10000,False,None,True,0.0,0,info,0.1,None,None,0.0,real,0.001,val_logLik,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",ModelType.INTER,0.999,1,True,None,5,10,Adam,0.001,<keras.optimizers.legacy.adam.Adam object at 0x7f60409c3a60>,train.log,0,0.1,1,50,2,10,3,None,0.9,None,hp.py,david,LOCAL,"[{""run_id"": ""2ebe53d910584855957dcee8eae8fbce"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 17:41:55.779395"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""b7039cf9a1ab4126a640ad480ce56e2a"", ""mlflow_version"": ""2.2.2""}]",unleashed-pig-223
