run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_logLik,metrics.val_logLik,params.y_dropout,params.x_dropout,params.log_file,params.y_base_units,params.base_distribution,params.x_units,params.data_path,params.seed,params.x_layers,params.y_top_units,params.learning_rate,params.fast,params.optimizer,params.model_type,params.log_level,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user
16109028beec49d89b05f4f2220d9202,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/16109028beec49d89b05f4f2220d9202/artifacts,2023-05-02 21:16:53.253000+00:00,2023-05-02 21:17:10.033000+00:00,19.19623374938965,13.830915451049805,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,3,1,5,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7f415cc634c0>,ModelType.INTER,info,LOCAL,sedate-ape-273,hp.py,david
697149ed36874a5a9945f37857f78c8c,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/697149ed36874a5a9945f37857f78c8c/artifacts,2023-05-02 21:16:53.034000+00:00,2023-05-02 21:17:15.963000+00:00,13.030401229858398,11.231328010559082,0,0,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,1,1,5,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7fe28852fd90>,ModelType.LS,info,LOCAL,grandiose-zebra-910,hp.py,david
e9c9b0a1867b40829ffccbb2bf7f794d,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/e9c9b0a1867b40829ffccbb2bf7f794d/artifacts,2023-05-02 21:16:52.785000+00:00,2023-05-02 21:17:16.449000+00:00,13.115635871887207,10.831748962402344,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,2,1,5,0.001,False,<keras.optimizers.legacy.adam.Adam object at 0x7fda8c3a10f0>,ModelType.LS,info,LOCAL,exultant-lark-369,hp.py,david
c4e69e9d555940cda2c62708420690ce,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/c4e69e9d555940cda2c62708420690ce/artifacts,2023-05-02 21:16:52.096000+00:00,2023-05-02 21:18:52.393000+00:00,251.4150390625,251.4150390625,0,0,train.log,50,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,2,2,5,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7ff71c6b25c0>,ModelType.INTER,info,LOCAL,youthful-stag-652,hp.py,david
525984b1db044c2cbbbe5fab212066dc,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/525984b1db044c2cbbbe5fab212066dc/artifacts,2023-05-02 21:16:51.115000+00:00,2023-05-02 21:17:15.155000+00:00,18.748184204101562,13.941973686218262,0.1,0.1,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,2,2,20,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7fc124484dc0>,ModelType.INTER,info,LOCAL,adventurous-gull-39,hp.py,david
dacde5d694d84c18bee596cf3d4cd6a8,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/dacde5d694d84c18bee596cf3d4cd6a8/artifacts,2023-05-02 21:16:48.713000+00:00,2023-05-02 21:17:05.692000+00:00,11.348126411437988,11.154190063476562,0,0,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,diabetes,2,1,10,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7f6aa83e3130>,ModelType.LS,info,LOCAL,salty-mole-601,hp.py,david
655af3b3a7d84b548417b82b76ea8ae2,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/655af3b3a7d84b548417b82b76ea8ae2/artifacts,2023-05-02 21:16:42.909000+00:00,2023-05-02 21:17:03.085000+00:00,12.952238082885742,10.350656509399414,0.1,0.1,train.log,50,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,diabetes,3,2,10,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7f91a0650d30>,ModelType.LS,info,LOCAL,valuable-steed-1,hp.py,david
0fb04cae66b34566be1ad5523986f555,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/0fb04cae66b34566be1ad5523986f555/artifacts,2023-05-02 21:16:41.413000+00:00,2023-05-02 21:20:05.407000+00:00,251.4151153564453,251.4151153564453,0,0,train.log,20,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,diabetes,3,1,20,1e-04,False,<keras.optimizers.legacy.adam.Adam object at 0x7f5b8c6e3fa0>,ModelType.INTER,info,LOCAL,enthused-jay-352,hp.py,david
f7d07f45951b4ddcac3d45afdef7d11f,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/f7d07f45951b4ddcac3d45afdef7d11f/artifacts,2023-05-02 21:16:39.382000+00:00,2023-05-02 21:17:22.824000+00:00,12.989519119262695,10.118851661682129,0,0,train.log,50,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,diabetes,3,1,20,0.001,False,<keras.optimizers.legacy.adam.Adam object at 0x7f8d101e2b00>,ModelType.LS,info,LOCAL,luxuriant-cat-367,hp.py,david
9bbe839076d94216873498d58be23aa0,955526632901662814,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/955526632901662814/9bbe839076d94216873498d58be23aa0/artifacts,2023-05-02 21:16:37.052000+00:00,2023-05-02 21:16:54.813000+00:00,251.4150390625,251.4150390625,0.1,0.1,train.log,100,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,diabetes,2,2,5,0.01,False,<keras.optimizers.legacy.adam.Adam object at 0x7f0fe83d6560>,ModelType.INTER,info,LOCAL,upbeat-goose-415,hp.py,david
