run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_logLik,metrics.val_logLik,params.y_dropout,params.y_base_units,params.seed,params.y_top_units,params.optimizer,params.learning_rate,params.log_file,params.base_distribution,params.x_units,params.fast,params.x_dropout,params.data_path,params.x_layers,params.model_type,params.log_level,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName
f0b070f3010c49c8b0f4fb27de6f7b81,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/f0b070f3010c49c8b0f4fb27de6f7b81/artifacts,2023-05-02 16:01:33.555000+00:00,2023-05-02 16:04:53.359000+00:00,9.32052993774414,0.2691335678100586,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f6f785fc9d0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,salty-tern-321
8ac8b0481a494b39aded5d4a6626b213,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/8ac8b0481a494b39aded5d4a6626b213/artifacts,2023-05-02 16:01:21.734000+00:00,2023-05-02 16:01:58.723000+00:00,25.96820831298828,6.970501899719238,0.1,20,3,10,<keras.optimizers.legacy.adam.Adam object at 0x7fd94414f1c0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,abrasive-koi-403
56f4cd2675ef484fb69c1ccb5d6273e1,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/56f4cd2675ef484fb69c1ccb5d6273e1/artifacts,2023-05-02 15:59:51.909000+00:00,2023-05-02 16:01:21.719000+00:00,2.083848476409912,0.013654708862304688,0.1,20,3,10,<keras.optimizers.legacy.adam.Adam object at 0x7fd9547055d0>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,gregarious-hawk-214
300d5e11f10e4539b43f9c724227ef13,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/300d5e11f10e4539b43f9c724227ef13/artifacts,2023-05-02 15:59:34.482000+00:00,2023-05-02 16:01:50.599000+00:00,-10.128622055053711,-4.356787204742432,0.1,100,1,20,<keras.optimizers.legacy.adam.Adam object at 0x7faba455ac50>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.LS,info,hp.py,LOCAL,david,secretive-bat-271
1736c8c5609546268f092664c6288b64,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/1736c8c5609546268f092664c6288b64/artifacts,2023-05-02 15:59:13.692000+00:00,2023-05-02 15:59:34.467000+00:00,444.81121826171875,154.71694946289062,0.1,100,1,20,<keras.optimizers.legacy.adam.Adam object at 0x7faba4559330>,0.01,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,adorable-bee-97
497a423575394ce098f9bc62c7cf925c,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/497a423575394ce098f9bc62c7cf925c/artifacts,2023-05-02 15:58:38.739000+00:00,2023-05-02 15:59:13.676000+00:00,-4.33402156829834,3.7610559463500977,0.1,100,1,20,<keras.optimizers.legacy.adam.Adam object at 0x7faba4559090>,0.01,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.LS,info,hp.py,LOCAL,david,adaptable-moose-235
0d49a454e92943c1af1198a56dbebcf4,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/0d49a454e92943c1af1198a56dbebcf4/artifacts,2023-05-02 15:58:08.234000+00:00,2023-05-02 15:59:51.895000+00:00,6.476283073425293,1.86893630027771,0.1,20,3,10,<keras.optimizers.legacy.adam.Adam object at 0x7fd9442db730>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,colorful-penguin-373
b0704d7f62ae42cc8fd8c4904b911d5a,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/b0704d7f62ae42cc8fd8c4904b911d5a/artifacts,2023-05-02 15:57:32.230000+00:00,2023-05-02 15:58:38.725000+00:00,444.81121826171875,154.71694946289062,0.1,100,1,10,<keras.optimizers.legacy.adam.Adam object at 0x7faba4558940>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,fun-worm-386
60546e2859b744f982c72e148a02cecd,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/60546e2859b744f982c72e148a02cecd/artifacts,2023-05-02 15:57:22.297000+00:00,2023-05-02 15:58:08.220000+00:00,-2.22355580329895,0.26081788539886475,0.1,20,3,10,<keras.optimizers.legacy.adam.Adam object at 0x7fd9442dbd90>,0.01,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,righteous-chimp-647
79aeda36955d4eca9bd00c8df37e1622,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/79aeda36955d4eca9bd00c8df37e1622/artifacts,2023-05-02 15:56:28.396000+00:00,2023-05-02 15:57:22.282000+00:00,-6.41858434677124,1.8922715187072754,0.1,20,3,10,<keras.optimizers.legacy.adam.Adam object at 0x7fd9442dbdc0>,0.01,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,sneaky-zebra-706
408b690e62974289b84ae162f3121e45,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/408b690e62974289b84ae162f3121e45/artifacts,2023-05-02 15:56:15.760000+00:00,2023-05-02 16:01:33.534000+00:00,13.8197021484375,2.076425790786743,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f6f78561fc0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,bright-hare-286
e696dc9a305846aebdc8c7d616bf2d2c,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/e696dc9a305846aebdc8c7d616bf2d2c/artifacts,2023-05-02 15:56:05.257000+00:00,2023-05-02 15:57:05.072000+00:00,444.81158447265625,154.71707153320312,0.1,100,1,5,<keras.optimizers.legacy.adam.Adam object at 0x7f36947abca0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,stately-hen-456
20099ff82d3a400599478f81ef3a75d1,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/20099ff82d3a400599478f81ef3a75d1/artifacts,2023-05-02 15:55:12.093000+00:00,2023-05-02 15:56:15.743000+00:00,-0.23712420463562012,-0.24113476276397705,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f6fcc4af9d0>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,awesome-hawk-562
99da5e7f055848c4993bed2ae2a31ba6,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/99da5e7f055848c4993bed2ae2a31ba6/artifacts,2023-05-02 15:53:48.233000+00:00,2023-05-02 15:55:12.078000+00:00,1.6103847026824951,1.6263504028320312,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f6f946e7c40>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,bald-seal-53
15c77d744d1944a5914109d4278e51cf,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/15c77d744d1944a5914109d4278e51cf/artifacts,2023-05-02 15:53:42.338000+00:00,2023-05-02 15:57:29.801000+00:00,20.33332633972168,7.612428665161133,0.1,100,2,20,<keras.optimizers.legacy.adam.Adam object at 0x7f7b44249a20>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",20,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,bustling-snail-174
3a0e7441241844e29d30ff5e7aafb7d7,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/3a0e7441241844e29d30ff5e7aafb7d7/artifacts,2023-05-02 15:52:43.331000+00:00,2023-05-02 15:57:32.212000+00:00,-0.9593058824539185,0.7584471702575684,0.1,100,1,10,<keras.optimizers.legacy.adam.Adam object at 0x7faa885c2350>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.LS,info,hp.py,LOCAL,david,exultant-ant-986
2ca6949b09aa4040aff8eb73dc619024,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/2ca6949b09aa4040aff8eb73dc619024/artifacts,2023-05-02 15:52:36.807000+00:00,2023-05-02 15:53:48.210000+00:00,0.24806058406829834,2.460263729095459,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f6fb02aa890>,0.01,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,capable-mole-674
fbf197ba6b33445da4cfd723ad114e08,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/fbf197ba6b33445da4cfd723ad114e08/artifacts,2023-05-02 15:52:24.129000+00:00,2023-05-02 15:53:22.313000+00:00,444.81121826171875,154.71694946289062,0.1,50,3,5,<keras.optimizers.legacy.adam.Adam object at 0x7f1d9fc9a470>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,judicious-snail-712
d1fdaf7362e54e07997211dfec82bd5b,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/d1fdaf7362e54e07997211dfec82bd5b/artifacts,2023-05-02 15:52:12.157000+00:00,2023-05-02 15:56:28.382000+00:00,6.589716911315918,1.1176416873931885,0.1,20,3,5,<keras.optimizers.legacy.adam.Adam object at 0x7fd9442dba00>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,1,ModelType.INTER,info,hp.py,LOCAL,david,salty-shrew-110
02702b64238f4aa1afb39c3b09b613c7,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/02702b64238f4aa1afb39c3b09b613c7/artifacts,2023-05-02 15:52:11.499000+00:00,2023-05-02 15:54:35.003000+00:00,-0.29055285453796387,-3.5762174129486084,0.1,20,1,5,<keras.optimizers.legacy.adam.Adam object at 0x7f1f3477d7b0>,1e-04,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,secretive-bug-481
cb7b072be29445ed86d499fc9930c789,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/cb7b072be29445ed86d499fc9930c789/artifacts,2023-05-02 15:52:02.880000+00:00,2023-05-02 15:52:43.313000+00:00,430.7710266113281,135.62765502929688,0.1,100,1,10,<keras.optimizers.legacy.adam.Adam object at 0x7faa885c3670>,0.001,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",50,False,0.1,airfoil,2,ModelType.INTER,info,hp.py,LOCAL,david,silent-dove-372
aea0f3a7c4dc4cc3942d963607a487cc,502778879809419270,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/502778879809419270/aea0f3a7c4dc4cc3942d963607a487cc/artifacts,2023-05-02 15:51:52.112000+00:00,2023-05-02 15:52:36.790000+00:00,-7.779156684875488,-1.6958889961242676,0.1,20,2,5,<keras.optimizers.legacy.adam.Adam object at 0x7f6fb02ab1f0>,0.01,train.log,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",100,False,0.1,airfoil,1,ModelType.LS,info,hp.py,LOCAL,david,gregarious-quail-611
