run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.logLik,metrics.restored_epoch,metrics.val_logLik,metrics.train_logLik,metrics.stopped_epoch,params.patience,params.y_dropout,params.monitor,params.opt_beta_2,params.optimizer,params.initial_epoch,params.validation_freq,params.learning_rate,params.opt_beta_1,params.base_distribution,params.opt_amsgrad,params.log_file,params.min_delta,params.workers,params.steps_per_epoch,params.model_type,params.x_layers,params.log_level,params.opt_name,params.x_dropout,params.fast,params.seed,params.validation_steps,params.y_top_units,params.restore_best_weights,params.sample_weight,params.y_layers,params.opt_decay,params.epochs,params.validation_batch_size,params.baseline,params.x_units,params.validation_split,params.batch_size,params.max_queue_size,params.opt_epsilon,params.shuffle,params.use_multiprocessing,params.y_base_units,params.data_path,params.class_weight,params.opt_learning_rate,tags.mlflow.source.type,tags.mlflow.log-model.history,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user
a2696d4a804940afa4edd28d896cb4ce,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/a2696d4a804940afa4edd28d896cb4ce/artifacts,2023-05-15 17:13:49.083000+00:00,2023-05-15 17:15:47.525000+00:00,-19.815879821777344,293.0,-3.8175694942474365,-16.766006469726562,393.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fd9d85820b0>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0,False,1,None,5,True,None,10,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,20,concrete,None,0.001,LOCAL,"[{""run_id"": ""a2696d4a804940afa4edd28d896cb4ce"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:15:39.523839"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""2c3021839a8b44ea9c9b10caeb9841af"", ""mlflow_version"": ""2.2.2""}]",classy-asp-878,hp.py,daniel
7806a74c495b44d1925a651b836adbb9,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/7806a74c495b44d1925a651b836adbb9/artifacts,2023-05-15 17:13:44.990000+00:00,2023-05-15 17:14:27.415000+00:00,1.882568359375,48.0,-2.6812031269073486,-0.1712375283241272,148.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f227847c610>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0,False,3,None,5,True,None,2,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,20,concrete,None,0.005,LOCAL,"[{""run_id"": ""7806a74c495b44d1925a651b836adbb9"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:14:21.145825"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""f33487d1571040f094ad3118a5ea801b"", ""mlflow_version"": ""2.2.2""}]",amusing-fowl-904,hp.py,daniel
414a68d29bce4135a211aa5ef1945257,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/414a68d29bce4135a211aa5ef1945257/artifacts,2023-05-15 17:13:28.658000+00:00,2023-05-15 17:17:00.380000+00:00,-5.878652572631836,426.0,-2.19453763961792,-4.224948406219482,526.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f31ec632b60>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0,False,1,None,20,True,None,10,0.0,10000,None,None,20,0.0,None,10,1e-07,True,False,50,concrete,None,0.001,LOCAL,"[{""run_id"": ""414a68d29bce4135a211aa5ef1945257"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:16:13.902043"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""286a2b0d4de1458d827c036c05af9b39"", ""mlflow_version"": ""2.2.2""}]",defiant-mare-696,hp.py,daniel
bad8bef8dea3432eb78cdc76c87ccbff,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/bad8bef8dea3432eb78cdc76c87ccbff/artifacts,2023-05-15 17:13:06.895000+00:00,2023-05-15 17:15:15.216000+00:00,1.3711826801300049,549.0,-2.398327350616455,-9.809536933898926,649.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fe5c0130850>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,1,info,Adam,0,False,2,None,5,True,None,2,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,20,concrete,None,0.001,LOCAL,"[{""run_id"": ""bad8bef8dea3432eb78cdc76c87ccbff"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:15:08.187812"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""194c06da6f444645b96b70e69d8c9703"", ""mlflow_version"": ""2.2.2""}]",classy-smelt-136,hp.py,daniel
20c93eb619b84dcc932f743608d42270,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/20c93eb619b84dcc932f743608d42270/artifacts,2023-05-15 17:12:31.772000+00:00,2023-05-15 17:14:06.632000+00:00,38.298797607421875,11.0,5.527138710021973,31.838272094726562,111.0,100,0.5,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f9ff45f6200>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,2,info,Adam,0.5,False,1,None,20,True,None,10,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,50,concrete,None,0.001,LOCAL,"[{""run_id"": ""20c93eb619b84dcc932f743608d42270"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:18.181781"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6181164387f94181afe12417dc1b4334"", ""mlflow_version"": ""2.2.2""}]",sassy-cow-121,hp.py,daniel
ca5f9425700a4a61b54cf5e325265710,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/ca5f9425700a4a61b54cf5e325265710/artifacts,2023-05-15 17:12:29.471000+00:00,2023-05-15 17:14:02.708000+00:00,33.179832458496094,58.0,-2.0186853408813477,19.7810115814209,158.0,100,0.5,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f59a8478cd0>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,2,info,Adam,0.5,False,2,None,20,True,None,10,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,20,concrete,None,0.005,LOCAL,"[{""run_id"": ""ca5f9425700a4a61b54cf5e325265710"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:28.504254"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3dce4e754b91465daff4e5e8af1f144a"", ""mlflow_version"": ""2.2.2""}]",delightful-zebra-726,hp.py,daniel
34b2687c370042ab9dc1e9a30ff3e637,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/34b2687c370042ab9dc1e9a30ff3e637/artifacts,2023-05-15 17:12:29.106000+00:00,2023-05-15 17:13:27.801000+00:00,15.154891967773438,47.0,-1.297786831855774,13.149202346801758,147.0,100,0.5,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f19cc78bca0>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,1,info,Adam,0.5,False,2,None,20,True,None,10,0.0,10000,None,None,20,0.0,None,10,1e-07,True,False,20,concrete,None,0.001,LOCAL,"[{""run_id"": ""34b2687c370042ab9dc1e9a30ff3e637"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:18.819832"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""02ac5e7ce2c142b589109395af510b74"", ""mlflow_version"": ""2.2.2""}]",adaptable-owl-14,hp.py,daniel
d1273b205109476ab0336dd630ffc231,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/d1273b205109476ab0336dd630ffc231/artifacts,2023-05-15 17:12:18.109000+00:00,2023-05-15 17:13:48.988000+00:00,-7.356928825378418,167.0,-5.343234539031982,-16.416446685791016,267.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fdb60740f70>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,2,info,Adam,0,False,1,None,5,True,None,10,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,20,concrete,None,0.005,LOCAL,"[{""run_id"": ""d1273b205109476ab0336dd630ffc231"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:41.501411"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""bee703fcf07b48198cbce113c1cc3d0b"", ""mlflow_version"": ""2.2.2""}]",shivering-bat-753,hp.py,daniel
8cc58b3d2c90491f864e0946e9490e8b,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/8cc58b3d2c90491f864e0946e9490e8b/artifacts,2023-05-15 17:11:51.703000+00:00,2023-05-15 17:13:44.903000+00:00,-7.765804290771484,323.0,-7.273847579956055,-19.549055099487305,423.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f2238687430>,0,1,0.01,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,2,info,Adam,0,False,3,None,5,True,None,2,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,20,concrete,None,0.01,LOCAL,"[{""run_id"": ""8cc58b3d2c90491f864e0946e9490e8b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:39.448481"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e9e7b68204534a4ca9ff14e6cf784506"", ""mlflow_version"": ""2.2.2""}]",gregarious-dog-39,hp.py,daniel
8599d7839c964081ab98f2c6f264b4b6,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/8599d7839c964081ab98f2c6f264b4b6/artifacts,2023-05-15 17:11:46.788000+00:00,2023-05-15 17:13:06.808000+00:00,9.166865348815918,235.0,-3.2970099449157715,-4.101553916931152,335.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fe5c0132380>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,1,info,Adam,0,False,2,None,5,True,None,2,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,20,concrete,None,0.005,LOCAL,"[{""run_id"": ""8599d7839c964081ab98f2c6f264b4b6"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:01.255498"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8a025a1b5d1944ca9cae950baf207cc5"", ""mlflow_version"": ""2.2.2""}]",grandiose-gnu-723,hp.py,daniel
f471f89b391f465faa23fedef599dc4b,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/f471f89b391f465faa23fedef599dc4b/artifacts,2023-05-15 17:11:43.997000+00:00,2023-05-15 17:14:40.376000+00:00,-8.799644470214844,633.0,-2.8133738040924072,-8.208806991577148,733.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fabb8643d90>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,1,info,Adam,0,False,1,None,20,True,None,2,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,50,concrete,None,0.001,LOCAL,"[{""run_id"": ""f471f89b391f465faa23fedef599dc4b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:14:34.236587"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8b3225cd0ee847de943524e2a1ddc068"", ""mlflow_version"": ""2.2.2""}]",unequaled-conch-325,hp.py,daniel
2fdf607be596495683b554fde3baa097,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/2fdf607be596495683b554fde3baa097/artifacts,2023-05-15 17:11:34.242000+00:00,2023-05-15 17:13:28.576000+00:00,-6.856907367706299,227.0,-5.038012504577637,-20.54259490966797,327.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f320c166470>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,2,info,Adam,0,False,1,None,20,True,None,10,0.0,10000,None,None,20,0.0,None,10,1e-07,True,False,50,concrete,None,0.005,LOCAL,"[{""run_id"": ""2fdf607be596495683b554fde3baa097"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:20.672439"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""952c8b47cdc442f080c2b81d270f7ee7"", ""mlflow_version"": ""2.2.2""}]",sassy-deer-260,hp.py,daniel
0842e37cc4c94e94be297480d0edad8e,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/0842e37cc4c94e94be297480d0edad8e/artifacts,2023-05-15 17:11:14.034000+00:00,2023-05-15 17:12:18.028000+00:00,2.7294228076934814,93.0,-2.624129056930542,-0.6119587421417236,193.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fdb607df520>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0,False,1,None,5,True,None,10,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,20,concrete,None,0.005,LOCAL,"[{""run_id"": ""0842e37cc4c94e94be297480d0edad8e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:12:09.819172"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""ec78f116bf0845b092123dc409363bad"", ""mlflow_version"": ""2.2.2""}]",calm-fish-815,hp.py,daniel
77d73a8599b84854a3267ca942abe9a9,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/77d73a8599b84854a3267ca942abe9a9/artifacts,2023-05-15 17:11:13.268000+00:00,2023-05-15 17:12:29.385000+00:00,33.346614837646484,98.0,1.3779364824295044,27.430570602416992,198.0,100,0.5,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f59b02351b0>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0.5,False,2,None,20,True,None,10,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,20,concrete,None,0.005,LOCAL,"[{""run_id"": ""77d73a8599b84854a3267ca942abe9a9"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:12:18.638880"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""d0bad0fffda2426b999e698fc55cdcde"", ""mlflow_version"": ""2.2.2""}]",popular-hog-776,hp.py,daniel
58115a7dd946488290c3d032a236172b,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/58115a7dd946488290c3d032a236172b/artifacts,2023-05-15 17:11:01.914000+00:00,2023-05-15 17:11:51.620000+00:00,-4.064429759979248,43.0,-3.329400062561035,-6.504261493682861,143.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f2238686770>,0,1,0.01,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0,False,3,None,5,True,None,2,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,20,concrete,None,0.01,LOCAL,"[{""run_id"": ""58115a7dd946488290c3d032a236172b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:11:37.193232"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""16d479a132cf49c28b2011d75ed8d47a"", ""mlflow_version"": ""2.2.2""}]",rare-slug-50,hp.py,daniel
f5bc8eec3c254204818f8f00aef0833a,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/f5bc8eec3c254204818f8f00aef0833a/artifacts,2023-05-15 17:10:58.078000+00:00,2023-05-15 17:11:43.916000+00:00,1.9922614097595215,63.0,-1.16556978225708,0.46339988708496094,163.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fab98712980>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.INTER,1,info,Adam,0,False,1,None,20,True,None,2,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,50,concrete,None,0.005,LOCAL,"[{""run_id"": ""f5bc8eec3c254204818f8f00aef0833a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:11:37.794000"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""52c5d95ae6bf4c5f9355b6bc31cdc59f"", ""mlflow_version"": ""2.2.2""}]",whimsical-eel-113,hp.py,daniel
0096a365fd1c4057bc7324295c0d989b,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/0096a365fd1c4057bc7324295c0d989b/artifacts,2023-05-15 17:10:44.381000+00:00,2023-05-15 17:14:15.756000+00:00,-12.209587097167969,570.0,-4.411425590515137,-6.621150016784668,670.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7fa27c293820>,0,1,0.005,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,1,info,Adam,0,False,3,None,20,True,None,10,0.0,10000,None,None,50,0.0,None,10,1e-07,True,False,50,concrete,None,0.005,LOCAL,"[{""run_id"": ""0096a365fd1c4057bc7324295c0d989b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:14:05.010339"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6d206c2c5a51431c9037c5cce12d4f2f"", ""mlflow_version"": ""2.2.2""}]",salty-boar-244,hp.py,daniel
b7a1e7efe1634c2385cafc7d2a06fd6a,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/b7a1e7efe1634c2385cafc7d2a06fd6a/artifacts,2023-05-15 17:10:37.635000+00:00,2023-05-15 17:14:08.456000+00:00,-2.857013702392578,309.0,-1.902408242225647,-8.969646453857422,409.0,100,0,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f3c3417f2e0>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,1,info,Adam,0,False,1,None,5,True,None,10,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,100,concrete,None,0.001,LOCAL,"[{""run_id"": ""b7a1e7efe1634c2385cafc7d2a06fd6a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:13:02.795721"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8b1f37d242a94b2e8c4825d9c54edf5e"", ""mlflow_version"": ""2.2.2""}]",painted-dolphin-956,hp.py,daniel
28b1dfd5e0104a6e83deb361ed62620b,245999787660192698,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/245999787660192698/28b1dfd5e0104a6e83deb361ed62620b/artifacts,2023-05-15 17:10:21.767000+00:00,2023-05-15 17:12:31.685000+00:00,30.963491439819336,210.0,0.4679081439971924,11.184621810913086,310.0,100,0.5,val_logLik,0.999,<keras.optimizers.legacy.adam.Adam object at 0x7f9cec625ff0>,0,1,0.001,0.9,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",False,train.log,0,1,None,ModelType.LS,2,info,Adam,0.5,False,1,None,20,True,None,10,0.0,10000,None,None,100,0.0,None,10,1e-07,True,False,50,concrete,None,0.001,LOCAL,"[{""run_id"": ""28b1dfd5e0104a6e83deb361ed62620b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-15 17:12:22.372225"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""6e79fb146c8245278482bf24361ae99f"", ""mlflow_version"": ""2.2.2""}]",adorable-fawn-568,hp.py,daniel
