run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_logLik,metrics.stopped_epoch,metrics.train_logLik,metrics.logLik,metrics.restored_epoch,params.opt_beta_1,params.restore_best_weights,params.opt_decay,params.y_dropout,params.optimizer,params.opt_name,params.y_base_units,params.log_file,params.monitor,params.y_layers,params.y_top_units,params.epochs,params.initial_epoch,params.x_units,params.workers,params.opt_beta_2,params.fast,params.validation_freq,params.shuffle,params.validation_steps,params.steps_per_epoch,params.model_type,params.opt_epsilon,params.learning_rate,params.x_layers,params.baseline,params.validation_split,params.seed,params.log_level,params.x_dropout,params.batch_size,params.validation_batch_size,params.max_queue_size,params.patience,params.use_multiprocessing,params.opt_amsgrad,params.base_distribution,params.min_delta,params.opt_learning_rate,params.data_path,params.sample_weight,params.class_weight,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.log-model.history
71bfe5243f81414098146ce54f9ab4af,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/71bfe5243f81414098146ce54f9ab4af/artifacts,2023-05-16 02:58:57.731000+00:00,2023-05-16 02:59:34.347000+00:00,-7.265904426574707,256.0,-0.9757604002952576,-1.6819140911102295,156.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f63087e9e40>,Adam,100,train.log,val_logLik,10,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,enchanting-kit-925,hp.py,LOCAL,"[{""run_id"": ""71bfe5243f81414098146ce54f9ab4af"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:59:27.901498"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""dd89b7722c1e4ae38f7962b277bb94fb"", ""mlflow_version"": ""2.2.2""}]"
a9377266fbfe43d49a7cdd33f2c89be7,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/a9377266fbfe43d49a7cdd33f2c89be7/artifacts,2023-05-16 02:56:28.460000+00:00,2023-05-16 02:58:57.653000+00:00,-32.744667053222656,1248.0,-4.997198581695557,-6.048182010650635,1148.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f63087ea080>,Adam,100,train.log,val_logLik,10,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.001,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,suave-rat-138,hp.py,LOCAL,"[{""run_id"": ""a9377266fbfe43d49a7cdd33f2c89be7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:58:51.721869"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3a6decaab51f41c3ae76f6846d12ed0d"", ""mlflow_version"": ""2.2.2""}]"
9e21a626eb484080b9deaea40be44ea7,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/9e21a626eb484080b9deaea40be44ea7/artifacts,2023-05-16 02:55:20.161000+00:00,2023-05-16 02:56:26.402000+00:00,-26.766944885253906,683.0,-4.524101734161377,-5.690488338470459,583.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7feaec29d900>,Adam,100,train.log,val_logLik,2,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,delicate-shrew-130,hp.py,LOCAL,"[{""run_id"": ""9e21a626eb484080b9deaea40be44ea7"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:56:22.183453"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""f32475be868a4a3eb97a44404940732c"", ""mlflow_version"": ""2.2.2""}]"
73e795fa509042f5800f8980f3968f51,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/73e795fa509042f5800f8980f3968f51/artifacts,2023-05-16 02:55:18.357000+00:00,2023-05-16 02:56:28.379000+00:00,-29.126388549804688,518.0,-4.441512107849121,-1.9971709251403809,418.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f63087ea560>,Adam,100,train.log,val_logLik,10,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.005,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.005,ltfsid,None,None,daniel,polite-wasp-676,hp.py,LOCAL,"[{""run_id"": ""73e795fa509042f5800f8980f3968f51"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:56:22.665512"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""9330a4d9f0d3498dacf4c8358f09a77c"", ""mlflow_version"": ""2.2.2""}]"
f6982b61d0cf484abcbde047797f4696,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/f6982b61d0cf484abcbde047797f4696/artifacts,2023-05-16 02:54:10.562000+00:00,2023-05-16 02:55:18.278000+00:00,-25.745708465576172,521.0,-4.333502769470215,-4.658455848693848,421.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f63087e8880>,Adam,100,train.log,val_logLik,10,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.005,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.005,ltfsid,None,None,daniel,monumental-moose-355,hp.py,LOCAL,"[{""run_id"": ""f6982b61d0cf484abcbde047797f4696"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:55:12.386951"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""412ba2c611ac4e21b4a4b8a4fe974422"", ""mlflow_version"": ""2.2.2""}]"
b8b179a6c9504f418bfee184d14ed482,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/b8b179a6c9504f418bfee184d14ed482/artifacts,2023-05-16 02:53:34.025000+00:00,2023-05-16 02:55:20.084000+00:00,-41.551361083984375,1120.0,-6.655153274536133,-7.503324508666992,1020.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7feaec29d5a0>,Adam,100,train.log,val_logLik,2,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.001,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,adaptable-sow-116,hp.py,LOCAL,"[{""run_id"": ""b8b179a6c9504f418bfee184d14ed482"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:55:15.377623"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""63e74ca96baa468da208a6fb71663686"", ""mlflow_version"": ""2.2.2""}]"
2e1c0ca5a64246e39166a00960bf0897,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/2e1c0ca5a64246e39166a00960bf0897/artifacts,2023-05-16 02:53:16.624000+00:00,2023-05-16 02:54:10.475000+00:00,-43.655235290527344,399.0,-5.839402675628662,-3.537848711013794,299.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f63087e8460>,Adam,100,train.log,val_logLik,10,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.01,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.01,ltfsid,None,None,daniel,learned-goose-607,hp.py,LOCAL,"[{""run_id"": ""2e1c0ca5a64246e39166a00960bf0897"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:54:04.548396"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e69703554ce443fd99bb0ec5ff00eff3"", ""mlflow_version"": ""2.2.2""}]"
e62fa65853734dd4b6b5074d85ee9226,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/e62fa65853734dd4b6b5074d85ee9226/artifacts,2023-05-16 02:52:46.831000+00:00,2023-05-16 02:53:33.326000+00:00,-7.400172233581543,289.0,-0.858352541923523,-1.2718892097473145,189.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f8edc3aece0>,Adam,100,train.log,val_logLik,10,20,10000,0,100,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,unequaled-hare-748,hp.py,LOCAL,"[{""run_id"": ""e62fa65853734dd4b6b5074d85ee9226"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:53:27.426583"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""5a859927d36142ea844038f1e53ae8fb"", ""mlflow_version"": ""2.2.2""}]"
c7b92b4996714adf858e6afba4be40ef,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/c7b92b4996714adf858e6afba4be40ef/artifacts,2023-05-16 02:52:13.309000+00:00,2023-05-16 02:53:16.539000+00:00,-21.837051391601562,467.0,-3.6769001483917236,-4.813595294952393,367.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f63083330a0>,Adam,100,train.log,val_logLik,10,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.01,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.01,ltfsid,None,None,daniel,placid-carp-913,hp.py,LOCAL,"[{""run_id"": ""c7b92b4996714adf858e6afba4be40ef"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:53:09.695552"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""54b8e114709d47b6847295a9e41fb12d"", ""mlflow_version"": ""2.2.2""}]"
dc514e22e3264958970f5b6d0e8aced0,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/dc514e22e3264958970f5b6d0e8aced0/artifacts,2023-05-16 02:52:11.394000+00:00,2023-05-16 02:53:33.945000+00:00,-51.444332122802734,762.0,-6.6386566162109375,-9.281211853027344,662.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7feaec29d030>,Adam,100,train.log,val_logLik,2,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.005,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.005,ltfsid,None,None,daniel,languid-eel-1,hp.py,LOCAL,"[{""run_id"": ""dc514e22e3264958970f5b6d0e8aced0"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:53:29.201577"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""c92c21ae8c1846b0b08d16f0fc449cb2"", ""mlflow_version"": ""2.2.2""}]"
5063fff0876d4de88428e2c05b3d221e,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/5063fff0876d4de88428e2c05b3d221e/artifacts,2023-05-16 02:51:32.293000+00:00,2023-05-16 02:52:34.353000+00:00,-7.489127159118652,470.0,-1.2856991291046143,0.0204201340675354,370.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7fdaec0f3ac0>,Adam,50,train.log,val_logLik,10,20,10000,0,50,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,crawling-sponge-121,hp.py,LOCAL,"[{""run_id"": ""5063fff0876d4de88428e2c05b3d221e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:52:27.119969"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""239412b24545431c9df7cd5c129eab3b"", ""mlflow_version"": ""2.2.2""}]"
2c32e3c3162248cbb9cfaa46bedd2483,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/2c32e3c3162248cbb9cfaa46bedd2483/artifacts,2023-05-16 02:51:31.535000+00:00,2023-05-16 02:53:00.251000+00:00,-27.695627212524414,599.0,-4.769131183624268,-2.133465051651001,499.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f41d474fa30>,Adam,50,train.log,val_logLik,2,20,10000,0,50,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,luxuriant-kite-755,hp.py,LOCAL,"[{""run_id"": ""2c32e3c3162248cbb9cfaa46bedd2483"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:52:30.563705"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a3f0eeb2fac3407c800d514dd57e6f5c"", ""mlflow_version"": ""2.2.2""}]"
a59371cd7d254d2bbab655d345a739a9,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/a59371cd7d254d2bbab655d345a739a9/artifacts,2023-05-16 02:51:28.863000+00:00,2023-05-16 02:52:13.222000+00:00,-6.9160237312316895,294.0,-0.7954763770103455,0.4484671354293823,194.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f6350720fd0>,Adam,100,train.log,val_logLik,10,5,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,puzzled-mule-435,hp.py,LOCAL,"[{""run_id"": ""a59371cd7d254d2bbab655d345a739a9"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:52:07.035665"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4d57850d12a44cf68e815505f0ff9302"", ""mlflow_version"": ""2.2.2""}]"
85235ca43e39474b987a6b3a17bc44b4,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/85235ca43e39474b987a6b3a17bc44b4/artifacts,2023-05-16 02:50:27.277000+00:00,2023-05-16 02:52:10.652000+00:00,-40.431297302246094,1013.0,-5.876497268676758,-4.372477054595947,913.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7feaec29cc40>,Adam,100,train.log,val_logLik,2,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.005,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.005,ltfsid,None,None,daniel,ambitious-mule-468,hp.py,LOCAL,"[{""run_id"": ""85235ca43e39474b987a6b3a17bc44b4"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:52:05.536791"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""028344cb512444d1985a3566b379f89e"", ""mlflow_version"": ""2.2.2""}]"
799b6a1a1b664917af6a373605c19653,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/799b6a1a1b664917af6a373605c19653/artifacts,2023-05-16 02:49:33.399000+00:00,2023-05-16 02:50:27.182000+00:00,-49.66977310180664,494.0,-7.559365272521973,-2.5004520416259766,394.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7feb281365f0>,Adam,100,train.log,val_logLik,2,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.01,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.01,ltfsid,None,None,daniel,persistent-stoat-737,hp.py,LOCAL,"[{""run_id"": ""799b6a1a1b664917af6a373605c19653"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:50:22.477923"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4f6a5d50b6ca447f93f9c7b123ca5e24"", ""mlflow_version"": ""2.2.2""}]"
f1cfe2d14aa347a1830db3603e697ed4,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/f1cfe2d14aa347a1830db3603e697ed4/artifacts,2023-05-16 02:49:32.112000+00:00,2023-05-16 02:50:45.449000+00:00,-50.61592483520508,658.0,-8.241480827331543,-7.84792947769165,558.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7fcf885bcaf0>,Adam,20,train.log,val_logLik,2,20,10000,0,100,1,0.999,False,1,True,None,None,ModelType.INTER,1e-07,0.001,2,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,gentle-trout-951,hp.py,LOCAL,"[{""run_id"": ""f1cfe2d14aa347a1830db3603e697ed4"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:50:39.949650"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a34a52e48dce4addb0a3cc57d0456d46"", ""mlflow_version"": ""2.2.2""}]"
32f5b6d3e3dd4c828fdb20a0f8039101,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/32f5b6d3e3dd4c828fdb20a0f8039101/artifacts,2023-05-16 02:49:11.316000+00:00,2023-05-16 02:51:31.444000+00:00,-48.799964904785156,1357.0,-7.90266227722168,-8.227522850036621,1257.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7f41d474e740>,Adam,50,train.log,val_logLik,2,20,10000,0,50,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.001,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,magnificent-newt-925,hp.py,LOCAL,"[{""run_id"": ""32f5b6d3e3dd4c828fdb20a0f8039101"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:51:26.290492"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""3edde0af6d6446d4a0ffec380d720fa7"", ""mlflow_version"": ""2.2.2""}]"
8a0d2478275444f984d8da8169ff1122,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/8a0d2478275444f984d8da8169ff1122/artifacts,2023-05-16 02:48:22.165000+00:00,2023-05-16 02:49:33.308000+00:00,-36.81021499633789,649.0,-6.044896125793457,-6.671146392822266,549.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7feb281378e0>,Adam,100,train.log,val_logLik,2,20,10000,0,20,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.01,1,None,0.0,1,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.01,ltfsid,None,None,daniel,chill-fly-771,hp.py,LOCAL,"[{""run_id"": ""8a0d2478275444f984d8da8169ff1122"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:49:28.186796"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""f948d7c10d5b44518b911ba3219c8d7a"", ""mlflow_version"": ""2.2.2""}]"
4ece7ae04395418c8855e6daf7234c5f,511931661723836885,FINISHED,file:///home/daniel/remote/NEAT/neat/python/mlruns/511931661723836885/4ece7ae04395418c8855e6daf7234c5f/artifacts,2023-05-16 02:48:10.591000+00:00,2023-05-16 02:51:32.199000+00:00,-39.107208251953125,1658.0,-5.977871417999268,-5.732344627380371,1558.0,0.9,True,0.0,0,<keras.optimizers.legacy.adam.Adam object at 0x7fdaec0f2080>,Adam,50,train.log,val_logLik,10,20,10000,0,50,1,0.999,False,1,True,None,None,ModelType.LS,1e-07,0.001,1,None,0.0,3,info,0,None,None,10,100,False,False,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",0,0.001,ltfsid,None,None,daniel,luminous-goose-894,hp.py,LOCAL,"[{""run_id"": ""4ece7ae04395418c8855e6daf7234c5f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-16 02:51:25.832806"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""247f0cd365c6438ea3fa3dd28a6806c1"", ""mlflow_version"": ""2.2.2""}]"
