run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.stopped_epoch,metrics.train_logLik,metrics.logLik,metrics.restored_epoch,metrics.val_logLik,params.class_weight,params.baseline,params.log_level,params.y_base_units,params.workers,params.x_layers,params.opt_learning_rate,params.opt_decay,params.sample_weight,params.epochs,params.fast,params.min_delta,params.opt_beta_2,params.use_multiprocessing,params.y_top_units,params.validation_split,params.monitor,params.validation_steps,params.model_type,params.opt_amsgrad,params.batch_size,params.x_units,params.validation_batch_size,params.x_dropout,params.max_queue_size,params.steps_per_epoch,params.y_dropout,params.optimizer,params.opt_name,params.data_path,params.log_file,params.restore_best_weights,params.initial_epoch,params.seed,params.validation_freq,params.base_distribution,params.opt_epsilon,params.opt_beta_1,params.shuffle,params.learning_rate,params.patience,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.log-model.history,tags.mlflow.source.name
7b1259cdcdf5403a89aaea608630a86b,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/7b1259cdcdf5403a89aaea608630a86b/artifacts,2023-05-09 19:10:14.400000+00:00,2023-05-09 19:11:26.449000+00:00,657.0,-73.13616180419922,-55.46403503417969,557.0,-73.13616180419922,None,None,info,10,1,2,0.001,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.INTER,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fd597b282b0>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.001,100,LOCAL,david,merciful-mink-804,"[{""run_id"": ""7b1259cdcdf5403a89aaea608630a86b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:11:16.324367"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""8ffa1c2fa15747679ae12b014b42dbf5"", ""mlflow_version"": ""2.2.2""}]",hp.py
2c4f2e30c92942549c92af2d21480259,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/2c4f2e30c92942549c92af2d21480259/artifacts,2023-05-09 19:10:08.321000+00:00,2023-05-09 19:11:02.160000+00:00,465.0,-96.42772674560547,-60.07036590576172,365.0,-96.42772674560547,None,None,info,5,1,1,0.01,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,100,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fe9809111b0>,Adam,yacht,train.log,True,0,2,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.01,100,LOCAL,david,sedate-koi-588,"[{""run_id"": ""2c4f2e30c92942549c92af2d21480259"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:10:51.195373"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""5fc339903c43400ba276be7365a5126e"", ""mlflow_version"": ""2.2.2""}]",hp.py
fbcddbd2180745d19fa3b07e33682de5,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/fbcddbd2180745d19fa3b07e33682de5/artifacts,2023-05-09 19:09:59.945000+00:00,2023-05-09 19:10:50.656000+00:00,405.0,-95.32532501220703,-58.032291412353516,305.0,-95.32532501220703,None,None,info,5,1,2,0.01,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,100,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7ff24b1d4ca0>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.01,100,LOCAL,david,bouncy-lamb-234,"[{""run_id"": ""fbcddbd2180745d19fa3b07e33682de5"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:10:39.188693"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""15419a2d754a45afb45229c40ca6bd4a"", ""mlflow_version"": ""2.2.2""}]",hp.py
9acbe583866d4f1f8a7932e89fff8ae1,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/9acbe583866d4f1f8a7932e89fff8ae1/artifacts,2023-05-09 19:09:58.994000+00:00,2023-05-09 19:10:36.618000+00:00,268.0,-75.016357421875,-53.936363220214844,168.0,-75.016357421875,None,None,info,5,1,1,0.01,0.0,None,10000,False,0,0.999,False,5,0.0,val_logLik,None,ModelType.INTER,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fede5d8d990>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.01,100,LOCAL,david,dapper-hawk-967,"[{""run_id"": ""9acbe583866d4f1f8a7932e89fff8ae1"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:10:26.938674"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""76be370da1f042c7a5b384af6e954ce6"", ""mlflow_version"": ""2.2.2""}]",hp.py
99efdd01c4d74f20928bc7afd192e560,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/99efdd01c4d74f20928bc7afd192e560/artifacts,2023-05-09 19:09:48.197000+00:00,2023-05-09 19:15:29.921000+00:00,3557.0,-73.62457275390625,-27.400022506713867,3457.0,-73.62457275390625,None,None,info,10,1,1,1e-04,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,50,None,0.1,10,None,0.1,<keras.optimizers.legacy.adam.Adam object at 0x7f505fd3cc10>,Adam,yacht,train.log,True,0,2,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,legendary-moose-67,"[{""run_id"": ""99efdd01c4d74f20928bc7afd192e560"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:15:18.926550"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""d197854c944e484f9107564b131f05f3"", ""mlflow_version"": ""2.2.2""}]",hp.py
a7975d1fbde94ff6b8f6aab0ce75b73c,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/a7975d1fbde94ff6b8f6aab0ce75b73c/artifacts,2023-05-09 19:09:40.114000+00:00,2023-05-09 19:14:12.521000+00:00,2977.0,-65.07001495361328,-41.740196228027344,2877.0,-65.07001495361328,None,None,info,5,1,1,1e-04,0.0,None,10000,False,0,0.999,False,20,0.0,val_logLik,None,ModelType.INTER,False,None,20,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fd3bf01bf10>,Adam,yacht,train.log,True,0,2,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,unleashed-stoat-987,"[{""run_id"": ""a7975d1fbde94ff6b8f6aab0ce75b73c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:14:02.931075"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""018d43cd98b24b238f8271b89adfc482"", ""mlflow_version"": ""2.2.2""}]",hp.py
3648c6b5498c44b494dd29b5a00bcfd6,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/3648c6b5498c44b494dd29b5a00bcfd6/artifacts,2023-05-09 19:09:23.334000+00:00,2023-05-09 19:11:00.406000+00:00,793.0,-69.3941650390625,-22.913623809814453,693.0,-69.3941650390625,None,None,info,5,1,1,0.001,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,100,None,0.1,10,None,0.1,<keras.optimizers.legacy.adam.Adam object at 0x7fb30bb52560>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.001,100,LOCAL,david,rambunctious-ram-591,"[{""run_id"": ""3648c6b5498c44b494dd29b5a00bcfd6"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:10:35.440459"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""b347d36ad4cd432494e35ce0c2761f1c"", ""mlflow_version"": ""2.2.2""}]",hp.py
b76fc1fe55eb407d8af1abf21e753001,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/b76fc1fe55eb407d8af1abf21e753001/artifacts,2023-05-09 19:09:13.412000+00:00,2023-05-09 19:10:14.243000+00:00,486.0,-94.77459716796875,-75.38687133789062,386.0,-94.77459716796875,None,None,info,10,1,2,0.001,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fd597b29180>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.001,100,LOCAL,david,tasteful-ram-119,"[{""run_id"": ""b76fc1fe55eb407d8af1abf21e753001"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:10:03.114759"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""106fa1e0dc084374b20747d6c98f4daf"", ""mlflow_version"": ""2.2.2""}]",hp.py
726388e3d0264aed91e5bfbf050dacbf,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/726388e3d0264aed91e5bfbf050dacbf/artifacts,2023-05-09 19:09:13.099000+00:00,2023-05-09 19:12:48.928000+00:00,1696.0,-104.68374633789062,-72.69673156738281,1596.0,-104.68374633789062,None,None,info,10,1,2,1e-04,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,100,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fe5041c6a40>,Adam,yacht,train.log,True,0,2,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,kindly-hare-914,"[{""run_id"": ""726388e3d0264aed91e5bfbf050dacbf"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:11:53.655244"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""1eba55c522704575a4205cbf39f546db"", ""mlflow_version"": ""2.2.2""}]",hp.py
3746a39d7ed541d1a9e6e40b23304828,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/3746a39d7ed541d1a9e6e40b23304828/artifacts,2023-05-09 19:09:00.905000+00:00,2023-05-09 19:14:47.750000+00:00,3628.0,-81.36359405517578,-51.86360168457031,3528.0,-81.36359405517578,None,None,info,5,1,1,1e-04,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.LS,False,None,20,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7f566de7fb80>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,gregarious-worm-604,"[{""run_id"": ""3746a39d7ed541d1a9e6e40b23304828"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:14:37.295535"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4741df8704ae4fda965e1e13289f77fe"", ""mlflow_version"": ""2.2.2""}]",hp.py
3f51e979f04f47bd83a93d33f2e9ef8a,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/3f51e979f04f47bd83a93d33f2e9ef8a/artifacts,2023-05-09 19:08:59.689000+00:00,2023-05-09 19:10:57.964000+00:00,1275.0,-85.24615478515625,-57.31413269042969,1175.0,-85.24615478515625,None,None,info,5,1,1,0.001,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.INTER,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7f0bdc24aa40>,Adam,yacht,train.log,True,0,2,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.001,100,LOCAL,david,traveling-deer-257,"[{""run_id"": ""3f51e979f04f47bd83a93d33f2e9ef8a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:10:48.929708"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""f0b6f471882b448698e647e99faf5df4"", ""mlflow_version"": ""2.2.2""}]",hp.py
52d6c837f765400095c6b2ce7f5ed139,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/52d6c837f765400095c6b2ce7f5ed139/artifacts,2023-05-09 19:08:41.935000+00:00,2023-05-09 19:09:58.830000+00:00,770.0,-95.99339294433594,-71.87867736816406,670.0,-95.99339294433594,None,None,info,5,1,1,0.01,0.0,None,10000,False,0,0.999,False,5,0.0,val_logLik,None,ModelType.LS,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fede4606f20>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.01,100,LOCAL,david,grandiose-deer-541,"[{""run_id"": ""52d6c837f765400095c6b2ce7f5ed139"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:09:48.595013"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""374d44bc484c4aef9cbb6b51659e618a"", ""mlflow_version"": ""2.2.2""}]",hp.py
21f4da1a5af640979d96a7fed40bfe1e,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/21f4da1a5af640979d96a7fed40bfe1e/artifacts,2023-05-09 19:08:34.951000+00:00,2023-05-09 19:14:50.445000+00:00,4036.0,-57.12083053588867,-15.66871452331543,3936.0,-57.12083053588867,None,None,info,10,1,1,1e-04,0.0,None,10000,False,0,0.999,False,20,0.0,val_logLik,None,ModelType.INTER,False,None,50,None,0.1,10,None,0.1,<keras.optimizers.legacy.adam.Adam object at 0x7fd12c988040>,Adam,yacht,train.log,True,0,1,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,upset-grub-686,"[{""run_id"": ""21f4da1a5af640979d96a7fed40bfe1e"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:14:40.248468"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""72b5e1e385b84d9da4686c9cd2dd7b3a"", ""mlflow_version"": ""2.2.2""}]",hp.py
d7270601ba8f4b688dea6eb35f76287c,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/d7270601ba8f4b688dea6eb35f76287c/artifacts,2023-05-09 19:08:28.831000+00:00,2023-05-09 19:09:13.252000+00:00,363.0,-94.5248794555664,-66.77798461914062,263.0,-94.5248794555664,None,None,info,10,1,2,0.01,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.INTER,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fd596bc0fd0>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.01,100,LOCAL,david,languid-wasp-172,"[{""run_id"": ""d7270601ba8f4b688dea6eb35f76287c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:09:03.331960"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4015ae3448f14965bd016235f54591ba"", ""mlflow_version"": ""2.2.2""}]",hp.py
7d67999faa4d41f8b3b60848f4574222,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/7d67999faa4d41f8b3b60848f4574222/artifacts,2023-05-09 19:08:21.336000+00:00,2023-05-09 19:14:23.330000+00:00,3909.0,-89.3272476196289,-71.36759948730469,3809.0,-89.3272476196289,None,None,info,5,1,1,1e-04,0.0,None,10000,False,0,0.999,False,20,0.0,val_logLik,None,ModelType.LS,False,None,50,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7fc6b813e020>,Adam,yacht,train.log,True,0,1,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,receptive-finch-567,"[{""run_id"": ""7d67999faa4d41f8b3b60848f4574222"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:14:12.941087"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""a591004c93f544938595a2d78c61878e"", ""mlflow_version"": ""2.2.2""}]",hp.py
c986515f8f9048339e56e81ed395ee59,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/c986515f8f9048339e56e81ed395ee59/artifacts,2023-05-09 19:08:15.205000+00:00,2023-05-09 19:09:23.146000+00:00,636.0,-65.47572326660156,-39.421722412109375,536.0,-65.47572326660156,None,None,info,5,1,1,0.01,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.INTER,False,None,100,None,0.1,10,None,0.1,<keras.optimizers.legacy.adam.Adam object at 0x7fb30bac4640>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.01,100,LOCAL,david,silent-fly-884,"[{""run_id"": ""c986515f8f9048339e56e81ed395ee59"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:09:13.293301"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""edb064173f05424da7ff1cce7eb3e118"", ""mlflow_version"": ""2.2.2""}]",hp.py
5e377dbc74c24c74a2cec1023f05e222,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/5e377dbc74c24c74a2cec1023f05e222/artifacts,2023-05-09 19:08:00.478000+00:00,2023-05-09 19:09:59.775000+00:00,1205.0,-61.27637481689453,-39.869483947753906,1105.0,-61.27637481689453,None,None,info,5,1,2,1e-04,0.0,None,10000,False,0,0.999,False,5,0.0,val_logLik,None,ModelType.INTER,False,None,100,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7ff24b003670>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,exultant-shad-209,"[{""run_id"": ""5e377dbc74c24c74a2cec1023f05e222"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:09:49.798995"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""b0a1df6f740d498dbc1424c9179c11c2"", ""mlflow_version"": ""2.2.2""}]",hp.py
4f257e2bc60b4f7d99a290f16f9daaa8,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/4f257e2bc60b4f7d99a290f16f9daaa8/artifacts,2023-05-09 19:07:55.484000+00:00,2023-05-09 19:12:57.341000+00:00,3219.0,-98.79515075683594,-75.35676574707031,3119.0,-98.79515075683594,None,None,info,5,1,1,1e-04,0.0,None,10000,False,0,0.999,False,20,0.0,val_logLik,None,ModelType.LS,False,None,100,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7f9f904c7b20>,Adam,yacht,train.log,True,0,1,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,1e-04,100,LOCAL,david,fun-hog-195,"[{""run_id"": ""4f257e2bc60b4f7d99a290f16f9daaa8"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:12:47.178803"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""4be0e64f48a44ca4b0dbb51b3dca405c"", ""mlflow_version"": ""2.2.2""}]",hp.py
3efe0107d9214c38b9f8d0b4f1a92b7d,979433343702236793,FINISHED,file:///home/david/NEAT_remote/NEAT_code/neat/python/mlruns/979433343702236793/3efe0107d9214c38b9f8d0b4f1a92b7d/artifacts,2023-05-09 19:07:54.163000+00:00,2023-05-09 19:09:00.067000+00:00,667.0,-82.30076599121094,-55.737579345703125,567.0,-82.30076599121094,None,None,info,5,1,1,0.001,0.0,None,10000,False,0,0.999,False,10,0.0,val_logLik,None,ModelType.INTER,False,None,20,None,0,10,None,0,<keras.optimizers.legacy.adam.Adam object at 0x7f57103afc70>,Adam,yacht,train.log,True,0,3,1,"tfp.distributions.Normal(""Normal"", batch_shape=[], event_shape=[], dtype=float32)",1e-07,0.9,True,0.001,100,LOCAL,david,luxuriant-stork-950,"[{""run_id"": ""3efe0107d9214c38b9f8d0b4f1a92b7d"", ""artifact_path"": ""model"", ""utc_time_created"": ""2023-05-09 19:08:50.992819"", ""flavors"": {""tensorflow"": {""code"": null, ""data"": ""data"", ""model_type"": ""keras"", ""keras_version"": ""2.12.0"", ""save_format"": ""tf""}, ""python_function"": {""loader_module"": ""mlflow.tensorflow"", ""python_version"": ""3.10.11"", ""data"": ""data"", ""env"": {""conda"": ""conda.yaml"", ""virtualenv"": ""python_env.yaml""}}}, ""model_uuid"": ""e9ab8d352b064a668d9382ced144a926"", ""mlflow_version"": ""2.2.2""}]",hp.py
